   1     -2.042172
   2     -0.152524
   3      0.205902
   4     -0.221775
   5     -1.078724
   6     -0.117217
   7     -0.052752
   8     -0.528552
   9     -0.360887
  10     -0.776171
  11     -1.324602
  12      0.044771
  13     -0.044222
  14     -0.226503
  15      0.056940
  16      1.012508
  17      0.275614
  18      0.403365
  19      0.956504
  20      1.405976
  21      0.663035
  22      1.416601
  23      0.427972
  24      0.419319
  25     -0.659913
  26     -0.849725
  27     -0.309776
  28     -0.031516
  29      0.471165
  30      1.704763
  31      0.624385
  32      0.375326
  33      0.169255
  34      0.124783
  35      0.736233
  36      1.299667
  37     -0.017041
  38      0.235297
  39      0.536361
  40     -0.266633
  41      0.525145
  42     -0.844316
  43     -0.831235
  44     -0.686369
  45     -0.363865
  46      0.367286
  47     -0.286188
  48      0.348712
  49      2.056805
  50      0.619586
  51     -0.354667
  52     -0.236903
  53      0.187276
  54      0.493996
  55     -0.141306
  56      0.514411
  57      0.173910
  58     -0.855490
  59     -0.807031
  60     -0.695115
  61     -0.362978
  62     -0.245837
  63     -0.339435
  64     -0.288070
  65      0.503752
  66      0.372457
  67     -0.055712
  68      0.107921
  69     -0.922642
  70      0.105030
  71     -0.837951
  72     -0.100342
  73      0.409021
  74      0.280807
  75     -0.863389
  76     -0.462197
  77     -0.450522
  78      0.117933
  79      0.368900
  80     -0.828491
  81     -0.436005
  82     -1.782342
  83     -1.409586
  84     -1.305346
  85     -1.224692
  86     -1.870494
  87     -0.634758
  88     -0.611036
  89     -0.763095
  90     -1.125489
  91     -0.899626
  92     -0.875661
  93     -0.087172
  94      1.221227
  95      0.195823
  96     -0.247513
  97      0.305613
  98     -0.138002
  99      1.925609
 100      1.871716
