 #     x               legendre p( 4 ,x)
  0.117001             0.299406204
  0.118001             0.298737254
  0.119001             0.298062084
  0.120001             0.297380703
  0.121001             0.296693122
  0.122001             0.295999348
  0.123001             0.295299393
  0.124001             0.294593265
  0.125001             0.293880975
  0.126001             0.293162532
  0.127001             0.292437947
  0.128001             0.291707229
  0.129001             0.290970389
  0.130001             0.290227437
  0.131001             0.289478383
  0.132001             0.288723238
  0.133001             0.287962013
  0.134001             0.287194717
  0.135001             0.286421363
  0.136001             0.285641960
  0.137001             0.284856520
  0.138001             0.284065054
  0.139001             0.283267572
  0.140001             0.282464087
  0.141001             0.281654609
  0.142001             0.280839150
  0.143001             0.280017721
  0.144001             0.279190334
  0.145001             0.278357002
  0.146001             0.277517734
  0.147001             0.276672544
  0.148001             0.275821444
  0.149001             0.274964445
  0.150001             0.274101560
  0.151001             0.273232801
  0.152001             0.272358181
  0.153001             0.271477711
  0.154001             0.270591405
  0.155001             0.269699275
  0.156001             0.268801335
  0.157001             0.267897595
  0.158001             0.266988071
  0.159001             0.266072775
  0.160001             0.265151719
  0.161001             0.264224918
  0.162001             0.263292384
  0.163001             0.262354131
  0.164001             0.261410173
  0.165001             0.260460523
  0.166001             0.259505195
  0.167001             0.258544202
  0.168001             0.257577559
  0.169001             0.256605280
  0.170001             0.255627379
  0.171001             0.254643869
  0.172001             0.253654766
  0.173001             0.252660083
  0.174001             0.251659836
  0.175001             0.250654038
  0.176001             0.249642704
  0.177001             0.248625850
  0.178001             0.247603490
  0.179001             0.246575639
  0.180001             0.245542312
  0.181001             0.244503524
  0.182001             0.243459290
  0.183001             0.242409627
  0.184001             0.241354549
  0.185001             0.240294071
  0.186001             0.239228211
  0.187001             0.238156982
  0.188001             0.237080402
  0.189001             0.235998485
  0.190001             0.234911249
  0.191001             0.233818708
  0.192001             0.232720880
  0.193001             0.231617781
  0.194001             0.230509427
  0.195001             0.229395834
  0.196001             0.228277020
  0.197001             0.227153000
  0.198001             0.226023793
  0.199001             0.224889413
  0.200001             0.223749880
  0.201001             0.222605209
  0.202001             0.221455418
  0.203001             0.220300524
  0.204001             0.219140545
  0.205001             0.217975497
  0.206001             0.216805399
  0.207001             0.215630268
  0.208001             0.214450123
  0.209001             0.213264980
  0.210001             0.212074858
  0.211001             0.210879774
  0.212001             0.209679748
  0.213001             0.208474797
  0.214001             0.207264939
  0.215001             0.206050194
  0.216001             0.204830579
  0.217001             0.203606113
  0.218001             0.202376815
  0.219001             0.201142703
  0.220001             0.199903798
  0.221001             0.198660116
  0.222001             0.197411679
  0.223001             0.196158505
  0.224001             0.194900612
  0.225001             0.193638022
  0.226001             0.192370753
  0.227001             0.191098824
  0.228001             0.189822256
  0.229001             0.188541068
  0.230001             0.187255280
  0.231001             0.185964912
  0.232001             0.184669985
  0.233001             0.183370518
  0.234001             0.182066531
  0.235001             0.180758046
  0.236001             0.179445082
  0.237001             0.178127659
  0.238001             0.176805800
  0.239001             0.175479524
  0.240001             0.174148853
  0.241001             0.172813807
  0.242001             0.171474407
  0.243001             0.170130674
  0.244001             0.168782630
  0.245001             0.167430297
  0.246001             0.166073694
  0.247001             0.164712845
  0.248001             0.163347771
  0.249001             0.161978492
  0.250001             0.160605032
  0.251001             0.159227413
  0.252001             0.157845655
  0.253001             0.156459782
  0.254001             0.155069815
  0.255001             0.153675777
  0.256001             0.152277690
  0.257001             0.150875577
  0.258001             0.149469460
  0.259001             0.148059362
  0.260001             0.146645306
  0.261001             0.145227315
  0.262001             0.143805412
  0.263001             0.142379619
  0.264001             0.140949960
  0.265001             0.139516459
  0.266001             0.138079138
  0.267001             0.136638022
  0.268001             0.135193133
  0.269001             0.133744496
  0.270001             0.132292134
  0.271001             0.130836071
  0.272001             0.129376331
  0.273001             0.127912939
  0.274001             0.126445917
  0.275001             0.124975291
  0.276001             0.123501085
  0.277001             0.122023324
  0.278001             0.120542031
  0.279001             0.119057232
  0.280001             0.117568951
  0.281001             0.116077214
  0.282001             0.114582045
  0.283001             0.113083469
  0.284001             0.111581511
  0.285001             0.110076197
  0.286001             0.108567551
  0.287001             0.107055600
  0.288001             0.105540369
  0.289001             0.104021884
  0.290001             0.102500170
  0.291001             0.100975253
  0.292001             0.099447159
  0.293001             0.097915914
  0.294001             0.096381544
  0.295001             0.094844076
  0.296001             0.093303535
  0.297001             0.091759949
  0.298001             0.090213343
  0.299001             0.088663745
  0.300001             0.087111180
  0.301001             0.085555677
  0.302001             0.083997261
  0.303001             0.082435960
  0.304001             0.080871801
  0.305001             0.079304810
  0.306001             0.077735017
  0.307001             0.076162447
  0.308001             0.074587128
  0.309001             0.073009088
  0.310001             0.071428355
  0.311001             0.069844956
  0.312001             0.068258919
  0.313001             0.066670273
  0.314001             0.065079045
  0.315001             0.063485264
  0.316001             0.061888957
  0.317001             0.060290154
  0.318001             0.058688883
  0.319001             0.057085172
  0.320001             0.055479049
  0.321001             0.053870545
  0.322001             0.052259687
  0.323001             0.050646505
  0.324001             0.049031028
  0.325001             0.047413285
  0.326001             0.045793305
  0.327001             0.044171117
  0.328001             0.042546752
  0.329001             0.040920238
  0.330001             0.039291606
  0.331001             0.037660884
  0.332001             0.036028104
  0.333001             0.034393294
  0.334001             0.032756486
  0.335001             0.031117709
  0.336001             0.029476993
  0.337001             0.027834369
  0.338001             0.026189868
  0.339001             0.024543519
  0.340001             0.022895354
  0.341001             0.021245403
  0.342001             0.019593697
  0.343001             0.017940267
  0.344001             0.016285145
  0.345001             0.014628361
  0.346001             0.012969946
  0.347001             0.011309933
  0.348001             0.009648352
  0.349001             0.007985235
  0.350001             0.006320614
  0.351001             0.004654520
  0.352001             0.002986986
  0.353001             0.001318043
  0.354001            -0.000352277
  0.355001            -0.002023942
  0.356001            -0.003696918
  0.357001            -0.005371175
  0.358001            -0.007046679
  0.359001            -0.008723397
  0.360001            -0.010401298
  0.361001            -0.012080349
  0.362001            -0.013760516
  0.363001            -0.015441766
  0.364001            -0.017124068
  0.365001            -0.018807386
  0.366001            -0.020491689
  0.367001            -0.022176943
  0.368001            -0.023863113
  0.369001            -0.025550168
  0.370001            -0.027238073
  0.371001            -0.028926794
  0.372001            -0.030616298
  0.373001            -0.032306550
  0.374001            -0.033997516
  0.375001            -0.035689163
  0.376001            -0.037381456
  0.377001            -0.039074361
  0.378001            -0.040767843
  0.379001            -0.042461867
  0.380001            -0.044156400
  0.381001            -0.045851405
  0.382001            -0.047546849
  0.383001            -0.049242697
  0.384001            -0.050938913
  0.385001            -0.052635462
  0.386001            -0.054332309
  0.387001            -0.056029418
  0.388001            -0.057726755
  0.389001            -0.059424283
  0.390001            -0.061121967
  0.391001            -0.062819771
  0.392001            -0.064517659
  0.393001            -0.066215595
  0.394001            -0.067913544
  0.395001            -0.069611468
  0.396001            -0.071309332
  0.397001            -0.073007100
  0.398001            -0.074704734
  0.399001            -0.076402199
  0.400001            -0.078099457
  0.401001            -0.079796472
  0.402001            -0.081493207
  0.403001            -0.083189625
  0.404001            -0.084885689
  0.405001            -0.086581361
  0.406001            -0.088276605
  0.407001            -0.089971383
  0.408001            -0.091665657
  0.409001            -0.093359390
  0.410001            -0.095052545
  0.411001            -0.096745083
  0.412001            -0.098436966
  0.413001            -0.100128157
  0.414001            -0.101818618
  0.415001            -0.103508310
  0.416001            -0.105197194
  0.417001            -0.106885233
  0.418001            -0.108572389
  0.419001            -0.110258621
  0.420001            -0.111943893
  0.421001            -0.113628164
  0.422001            -0.115311397
  0.423001            -0.116993551
  0.424001            -0.118674588
  0.425001            -0.120354469
  0.426001            -0.122033154
  0.427001            -0.123710604
  0.428001            -0.125386780
  0.429001            -0.127061641
  0.430001            -0.128735149
  0.431001            -0.130407262
  0.432001            -0.132077942
  0.433001            -0.133747148
  0.434001            -0.135414840
  0.435001            -0.137080978
  0.436001            -0.138745521
  0.437001            -0.140408430
  0.438001            -0.142069663
  0.439001            -0.143729180
  0.440001            -0.145386940
  0.441001            -0.147042902
  0.442001            -0.148697026
  0.443001            -0.150349270
  0.444001            -0.151999593
  0.445001            -0.153647953
  0.446001            -0.155294311
  0.447001            -0.156938623
  0.448001            -0.158580848
  0.449001            -0.160220945
  0.450001            -0.161858872
  0.451001            -0.163494588
  0.452001            -0.165128049
  0.453001            -0.166759214
  0.454001            -0.168388041
  0.455001            -0.170014487
  0.456001            -0.171638511
  0.457001            -0.173260069
  0.458001            -0.174879119
  0.459001            -0.176495618
  0.460001            -0.178109524
  0.461001            -0.179720793
  0.462001            -0.181329383
  0.463001            -0.182935250
  0.464001            -0.184538351
  0.465001            -0.186138643
  0.466001            -0.187736082
  0.467001            -0.189330625
  0.468001            -0.190922229
  0.469001            -0.192510848
  0.470001            -0.194096441
  0.471001            -0.195678961
  0.472001            -0.197258367
  0.473001            -0.198834613
  0.474001            -0.200407655
  0.475001            -0.201977449
  0.476001            -0.203543950
  0.477001            -0.205107113
  0.478001            -0.206666895
  0.479001            -0.208223250
  0.480001            -0.209776133
  0.481001            -0.211325500
  0.482001            -0.212871304
  0.483001            -0.214413502
  0.484001            -0.215952047
  0.485001            -0.217486895
  0.486001            -0.219018000
  0.487001            -0.220545315
  0.488001            -0.222068796
  0.489001            -0.223588396
  0.490001            -0.225104070
  0.491001            -0.226615772
  0.492001            -0.228123455
  0.493001            -0.229627073
  0.494001            -0.231126580
  0.495001            -0.232621929
  0.496001            -0.234113074
  0.497001            -0.235599968
  0.498001            -0.237082564
  0.499001            -0.238560816
  0.500001            -0.240034676
  0.501001            -0.241504097
  0.502001            -0.242969032
  0.503001            -0.244429434
  0.504001            -0.245885256
  0.505001            -0.247336449
  0.506001            -0.248782966
  0.507001            -0.250224760
  0.508001            -0.251661782
  0.509001            -0.253093985
  0.510001            -0.254521320
  0.511001            -0.255943740
  0.512001            -0.257361196
  0.513001            -0.258773640
  0.514001            -0.260181023
  0.515001            -0.261583296
  0.516001            -0.262980412
  0.517001            -0.264372321
  0.518001            -0.265758974
  0.519001            -0.267140322
  0.520001            -0.268516317
  0.521001            -0.269886908
  0.522001            -0.271252047
  0.523001            -0.272611684
  0.524001            -0.273965770
  0.525001            -0.275314254
  0.526001            -0.276657088
  0.527001            -0.277994221
  0.528001            -0.279325603
  0.529001            -0.280651185
  0.530001            -0.281970915
  0.531001            -0.283284744
  0.532001            -0.284592621
  0.533001            -0.285894496
  0.534001            -0.287190319
  0.535001            -0.288480037
  0.536001            -0.289763602
  0.537001            -0.291040960
  0.538001            -0.292312063
  0.539001            -0.293576857
  0.540001            -0.294835293
  0.541001            -0.296087318
  0.542001            -0.297332882
  0.543001            -0.298571932
  0.544001            -0.299804417
  0.545001            -0.301030286
  0.546001            -0.302249485
  0.547001            -0.303461963
  0.548001            -0.304667669
  0.549001            -0.305866549
  0.550001            -0.307058551
  0.551001            -0.308243623
  0.552001            -0.309421713
  0.553001            -0.310592767
  0.554001            -0.311756733
  0.555001            -0.312913558
  0.556001            -0.314063188
  0.557001            -0.315205571
  0.558001            -0.316340654
  0.559001            -0.317468383
  0.560001            -0.318588704
  0.561001            -0.319701564
  0.562001            -0.320806910
  0.563001            -0.321904687
  0.564001            -0.322994842
  0.565001            -0.324077321
  0.566001            -0.325152069
  0.567001            -0.326219033
  0.568001            -0.327278157
  0.569001            -0.328329388
  0.570001            -0.329372671
  0.571001            -0.330407951
  0.572001            -0.331435173
  0.573001            -0.332454283
  0.574001            -0.333465225
  0.575001            -0.334467945
  0.576001            -0.335462387
  0.577001            -0.336448496
  0.578001            -0.337426216
  0.579001            -0.338395492
  0.580001            -0.339356268
  0.581001            -0.340308488
  0.582001            -0.341252096
  0.583001            -0.342187037
  0.584001            -0.343113254
  0.585001            -0.344030691
  0.586001            -0.344939292
  0.587001            -0.345838999
  0.588001            -0.346729757
  0.589001            -0.347611509
  0.590001            -0.348484198
  0.591001            -0.349347767
  0.592001            -0.350202159
  0.593001            -0.351047316
  0.594001            -0.351883183
  0.595001            -0.352709700
  0.596001            -0.353526811
  0.597001            -0.354334459
  0.598001            -0.355132584
  0.599001            -0.355921130
  0.600001            -0.356700039
  0.601001            -0.357469252
  0.602001            -0.358228712
  0.603001            -0.358978359
  0.604001            -0.359718136
  0.605001            -0.360447984
  0.606001            -0.361167845
  0.607001            -0.361877659
  0.608001            -0.362577368
  0.609001            -0.363266912
  0.610001            -0.363946234
  0.611001            -0.364615272
  0.612001            -0.365273969
  0.613001            -0.365922265
  0.614001            -0.366560099
  0.615001            -0.367187413
  0.616001            -0.367804146
  0.617001            -0.368410239
  0.618001            -0.369005632
  0.619001            -0.369590264
  0.620001            -0.370164075
  0.621001            -0.370727004
  0.622001            -0.371278992
  0.623001            -0.371819978
  0.624001            -0.372349900
  0.625001            -0.372868699
  0.626001            -0.373376312
  0.627001            -0.373872679
  0.628001            -0.374357739
  0.629001            -0.374831430
  0.630001            -0.375293691
  0.631001            -0.375744461
  0.632001            -0.376183677
  0.633001            -0.376611277
  0.634001            -0.377027200
  0.635001            -0.377431385
  0.636001            -0.377823767
  0.637001            -0.378204286
  0.638001            -0.378572879
  0.639001            -0.378929483
  0.640001            -0.379274035
  0.641001            -0.379606474
  0.642001            -0.379926735
  0.643001            -0.380234756
  0.644001            -0.380530474
  0.645001            -0.380813825
  0.646001            -0.381084747
  0.647001            -0.381343174
  0.648001            -0.381589045
  0.649001            -0.381822295
  0.650001            -0.382042860
  0.651001            -0.382250677
  0.652001            -0.382445680
  0.653001            -0.382627807
  0.654001            -0.382796991
  0.655001            -0.382953170
  0.656001            -0.383096278
  0.657001            -0.383226251
  0.658001            -0.383343023
  0.659001            -0.383446530
  0.660001            -0.383536706
  0.661001            -0.383613487
  0.662001            -0.383676806
  0.663001            -0.383726599
  0.664001            -0.383762800
  0.665001            -0.383785342
  0.666001            -0.383794161
  0.667001            -0.383789190
  0.668001            -0.383770363
  0.669001            -0.383737613
  0.670001            -0.383690874
  0.671001            -0.383630081
  0.672001            -0.383555165
  0.673001            -0.383466061
  0.674001            -0.383362700
  0.675001            -0.383245018
  0.676001            -0.383112945
  0.677001            -0.382966415
  0.678001            -0.382805360
  0.679001            -0.382629714
  0.680001            -0.382439407
  0.681001            -0.382234373
  0.682001            -0.382014542
  0.683001            -0.381779849
  0.684001            -0.381530223
  0.685001            -0.381265596
  0.686001            -0.380985901
  0.687001            -0.380691068
  0.688001            -0.380381030
  0.689001            -0.380055715
  0.690001            -0.379715057
  0.691001            -0.379358985
  0.692001            -0.378987431
  0.693001            -0.378600325
  0.694001            -0.378197597
  0.695001            -0.377779177
  0.696001            -0.377344997
  0.697001            -0.376894985
  0.698001            -0.376429072
  0.699001            -0.375947187
  0.700001            -0.375449260
  0.701001            -0.374935221
  0.702001            -0.374404999
  0.703001            -0.373858522
  0.704001            -0.373295721
  0.705001            -0.372716524
  0.706001            -0.372120859
  0.707001            -0.371508656
  0.708001            -0.370879843
  0.709001            -0.370234347
  0.710001            -0.369572099
  0.711001            -0.368893024
  0.712001            -0.368197052
  0.713001            -0.367484110
  0.714001            -0.366754126
  0.715001            -0.366007027
  0.716001            -0.365242741
  0.717001            -0.364461194
  0.718001            -0.363662315
  0.719001            -0.362846028
  0.720001            -0.362012263
  0.721001            -0.361160944
  0.722001            -0.360291998
  0.723001            -0.359405353
  0.724001            -0.358500933
  0.725001            -0.357578665
  0.726001            -0.356638475
  0.727001            -0.355680289
  0.728001            -0.354704031
  0.729001            -0.353709628
  0.730001            -0.352697004
  0.731001            -0.351666085
  0.732001            -0.350616796
  0.733001            -0.349549061
  0.734001            -0.348462805
  0.735001            -0.347357952
  0.736001            -0.346234428
  0.737001            -0.345092155
  0.738001            -0.343931058
  0.739001            -0.342751060
  0.740001            -0.341552086
  0.741001            -0.340334059
  0.742001            -0.339096902
  0.743001            -0.337840539
  0.744001            -0.336564892
  0.745001            -0.335269884
  0.746001            -0.333955438
  0.747001            -0.332621476
  0.748001            -0.331267922
  0.749001            -0.329894696
  0.750001            -0.328501721
  0.751001            -0.327088919
  0.752001            -0.325656212
  0.753001            -0.324203520
  0.754001            -0.322730766
  0.755001            -0.321237870
  0.756001            -0.319724754
  0.757001            -0.318191338
  0.758001            -0.316637544
  0.759001            -0.315063290
  0.760001            -0.313468498
  0.761001            -0.311853088
  0.762001            -0.310216980
  0.763001            -0.308560093
  0.764001            -0.306882347
  0.765001            -0.305183661
  0.766001            -0.303463955
  0.767001            -0.301723147
  0.768001            -0.299961157
  0.769001            -0.298177903
  0.770001            -0.296373303
  0.771001            -0.294547276
  0.772001            -0.292699739
  0.773001            -0.290830611
  0.774001            -0.288939809
  0.775001            -0.287027251
  0.776001            -0.285092854
  0.777001            -0.283136536
  0.778001            -0.281158212
  0.779001            -0.279157799
  0.780001            -0.277135215
  0.781001            -0.275090375
  0.782001            -0.273023195
  0.783001            -0.270933592
  0.784001            -0.268821480
  0.785001            -0.266686776
  0.786001            -0.264529394
  0.787001            -0.262349250
  0.788001            -0.260146258
  0.789001            -0.257920333
  0.790001            -0.255671390
  0.791001            -0.253399341
  0.792001            -0.251104102
  0.793001            -0.248785586
  0.794001            -0.246443706
  0.795001            -0.244078376
  0.796001            -0.241689508
  0.797001            -0.239277016
  0.798001            -0.236840812
  0.799001            -0.234380807
  0.800001            -0.231896915
  0.801001            -0.229389047
  0.802001            -0.226857114
  0.803001            -0.224301029
  0.804001            -0.221720701
  0.805001            -0.219116041
  0.806001            -0.216486961
  0.807001            -0.213833370
  0.808001            -0.211155179
  0.809001            -0.208452298
  0.810001            -0.205724634
  0.811001            -0.202972099
  0.812001            -0.200194601
  0.813001            -0.197392049
  0.814001            -0.194564350
  0.815001            -0.191711414
  0.816001            -0.188833148
  0.817001            -0.185929459
  0.818001            -0.183000255
  0.819001            -0.180045442
  0.820001            -0.177064928
  0.821001            -0.174058619
  0.822001            -0.171026421
  0.823001            -0.167968239
  0.824001            -0.164883979
  0.825001            -0.161773546
  0.826001            -0.158636845
  0.827001            -0.155473781
  0.828001            -0.152284257
  0.829001            -0.149068177
  0.830001            -0.145825444
  0.831001            -0.142555963
  0.832001            -0.139259635
  0.833001            -0.135936363
  0.834001            -0.132586049
  0.835001            -0.129208595
  0.836001            -0.125803901
  0.837001            -0.122371870
  0.838001            -0.118912401
  0.839001            -0.115425394
  0.840001            -0.111910750
  0.841001            -0.108368368
  0.842001            -0.104798146
  0.843001            -0.101199983
  0.844001            -0.097573778
  0.845001            -0.093919428
  0.846001            -0.090236830
  0.847001            -0.086525881
  0.848001            -0.082786477
  0.849001            -0.079018515
  0.850001            -0.075221890
  0.851001            -0.071396496
  0.852001            -0.067542229
  0.853001            -0.063658982
  0.854001            -0.059746648
  0.855001            -0.055805122
  0.856001            -0.051834294
  0.857001            -0.047834057
  0.858001            -0.043804303
  0.859001            -0.039744922
  0.860001            -0.035655804
  0.861001            -0.031536840
  0.862001            -0.027387918
  0.863001            -0.023208927
  0.864001            -0.018999755
  0.865001            -0.014760288
  0.866001            -0.010490414
  0.867001            -0.006190019
  0.868001            -0.001858987
  0.869001             0.002502796
  0.870001             0.006895446
  0.871001             0.011319082
  0.872001             0.015773818
  0.873001             0.020259776
  0.874001             0.024777072
  0.875001             0.029325827
  0.876001             0.033906162
  0.877001             0.038518198
  0.878001             0.043162058
  0.879001             0.047837864
  0.880001             0.052545741
  0.881001             0.057285813
  0.882001             0.062058207
  0.883001             0.066863049
  0.884001             0.071700467
  0.885001             0.076570591
  0.886001             0.081473549
  0.887001             0.086409474
  0.888001             0.091378497
  0.889001             0.096380751
  0.890001             0.101416371
  0.891001             0.106485492
  0.892001             0.111588252
  0.893001             0.116724788
  0.894001             0.121895240
  0.895001             0.127099748
  0.896001             0.132338456
  0.897001             0.137611506
  0.898001             0.142919044
  0.899001             0.148261217
  0.900001             0.153638172
  0.901001             0.159050061
  0.902001             0.164497034
  0.903001             0.169979245
  0.904001             0.175496849
  0.905001             0.181050005
  0.906001             0.186638870
  0.907001             0.192263606
  0.908001             0.197924376
  0.909001             0.203621347
  0.910001             0.209354685
  0.911001             0.215124561
  0.912001             0.220931149
  0.913001             0.226774622
  0.914001             0.232655159
  0.915001             0.238572941
  0.916001             0.244528151
  0.917001             0.250520976
  0.918001             0.256551606
  0.919001             0.262620234
  0.920001             0.268727056
  0.921001             0.274872273
  0.922001             0.281056088
  0.923001             0.287278709
  0.924001             0.293540349
  0.925001             0.299841223
  0.926001             0.306181553
  0.927001             0.312561563
  0.928001             0.318981485
  0.929001             0.325441554
  0.930001             0.331942012
  0.931001             0.338483105
  0.932001             0.345065088
  0.933001             0.351688219
  0.934001             0.358352765
  0.935001             0.365059000
  0.936001             0.371807206
  0.937001             0.378597671
  0.938001             0.385430693
  0.939001             0.392306580
  0.940001             0.399225649
  0.941001             0.406188225
  0.942001             0.413194647
  0.943001             0.420245264
  0.944001             0.427340438
  0.945001             0.434480542
  0.946001             0.441665967
  0.947001             0.448897117
  0.948001             0.456174410
  0.949001             0.463498285
  0.950001             0.470869198
  0.951001             0.478287624
  0.952001             0.485754063
  0.953001             0.493269035
  0.954001             0.500833086
  0.955001             0.508446791
  0.956001             0.516110753
  0.957001             0.523825609
  0.958001             0.531592029
  0.959001             0.539410725
  0.960001             0.547282447
  0.961001             0.555207995
  0.962001             0.563188218
  0.963001             0.571224021
  0.964001             0.579316372
  0.965001             0.587466309
  0.966001             0.595674943
  0.967001             0.603943473
  0.968001             0.612273193
  0.969001             0.620665505
  0.970001             0.629121931
  0.971001             0.637644130
  0.972001             0.646233916
  0.973001             0.654893281
  0.974001             0.663624422
  0.975001             0.672429769
  0.976001             0.681312024
  0.977001             0.690274208
  0.978001             0.699319713
  0.979001             0.708452373
  0.980001             0.717676544
  0.981001             0.726997214
  0.982001             0.736420136
  0.983001             0.745951996
  0.984001             0.755600639
  0.985001             0.765375365
  0.986001             0.775287321
  0.987001             0.785350041
  0.988001             0.795580207
  0.989001             0.805998724
  0.990001             0.816632321
  0.991001             0.827515981
  0.992001             0.838696801
  0.993001             0.850240435
  0.994001             0.862242487
  0.995001             0.874850349
  0.996001             0.888309551
  0.997001             0.903077638
  0.998001             0.920174138
  0.999001             0.942793315
  1.000001             1.000000000
