     -4.00   0.00552
     -3.90   0.00778
     -3.80   0.01084
     -3.70   0.01492
     -3.60   0.02030
     -3.50   0.02730
     -3.40   0.03629
     -3.30   0.04766
     -3.20   0.06183
     -3.10   0.07924
     -3.00   0.10030
     -2.90   0.12537
     -2.80   0.15470
     -2.70   0.18841
     -2.60   0.22641
     -2.50   0.26836
     -2.40   0.31365
     -2.30   0.36129
     -2.20   0.40994
     -2.10   0.45792
     -2.00   0.50316
     -1.90   0.54336
     -1.80   0.57600
     -1.70   0.59851
     -1.60   0.60841
     -1.50   0.60351
     -1.40   0.58207
     -1.30   0.54299
     -1.20   0.48603
     -1.10   0.41185
     -1.00   0.32214
     -0.90   0.21963
     -0.80   0.10799
     -0.70  -0.00831
     -0.60  -0.12422
     -0.50  -0.23436
     -0.40  -0.33340
     -0.30  -0.41636
     -0.20  -0.47896
     -0.10  -0.51791
      0.00  -0.53113
      0.10  -0.51791
      0.20  -0.47896
      0.30  -0.41636
      0.40  -0.33340
      0.50  -0.23436
      0.60  -0.12422
      0.70  -0.00831
      0.80   0.10799
      0.90   0.21963
      1.00   0.32214
      1.10   0.41185
      1.20   0.48603
      1.30   0.54299
      1.40   0.58207
      1.50   0.60351
      1.60   0.60841
      1.70   0.59851
      1.80   0.57600
      1.90   0.54336
      2.00   0.50316
      2.10   0.45792
      2.20   0.40994
      2.30   0.36129
      2.40   0.31365
      2.50   0.26836
      2.60   0.22641
      2.70   0.18841
      2.80   0.15470
      2.90   0.12537
      3.00   0.10030
      3.10   0.07924
      3.20   0.06183
      3.30   0.04766
      3.40   0.03629
      3.50   0.02730
      3.60   0.02030
      3.70   0.01492
      3.80   0.01084
      3.90   0.00778
