 -49      0.000000
 -48      0.000000
 -47      0.000000
 -46      0.000000
 -45      0.000000
 -44      0.000000
 -43      0.000000
 -42      0.000000
 -41      0.000000
 -40      0.010198
 -39      0.021817
 -38      0.013565
 -37      0.000000
 -36      0.036606
 -35      0.000000
 -34      0.028142
 -33      0.027641
 -32      0.075313
 -31      0.036497
 -30      0.084024
 -29      0.057236
 -28      0.079750
 -27      0.080623
 -26      0.135056
 -25      0.149920
 -24      0.164936
 -23      0.181571
 -22      0.223141
 -21      0.272154
 -20      0.316803
 -19      0.408925
 -18      0.471118
 -17      0.569294
 -16      0.677312
 -15      0.805876
 -14      0.894467
 -13      1.031876
 -12      1.164713
 -11      1.328598
 -10      1.487324
  -9      1.592579
  -8      1.786531
  -7      1.923026
  -6      2.077954
  -5      2.170057
  -4      2.270732
  -3      2.348312
  -2      2.424681
  -1      2.462239
   0      2.466006
   1      2.389108
   2      2.346274
   3      2.283023
   4      2.168782
   5      2.032375
   6      1.922927
   7      1.763544
   8      1.629627
   9      1.425546
  10      1.306770
  11      1.159688
  12      0.989404
  13      0.870735
  14      0.784518
  15      0.617822
  16      0.547938
  17      0.453361
  18      0.370367
  19      0.316733
  20      0.241620
  21      0.235168
  22      0.154234
  23      0.139843
  24      0.091324
  25      0.068498
  26      0.100757
  27      0.053777
  28      0.057166
  29      0.000000
  30      0.039446
  31      0.000000
  32      0.036661
  33      0.000000
  34      0.000000
  35      0.000000
  36      0.000000
  37      0.000000
  38      0.000000
  39      0.000000
  40      0.000000
  41      0.000000
  42      0.000000
  43      0.000000
  44      0.000000
  45      0.000000
  46      0.000000
  47      0.000000
  48      0.000000
  49      0.000000
  50      0.000000
