 
 128        -4.880         0.000        -0.000        -0.000
 129        -4.840         0.000        -0.000        -0.000
 130        -4.800         0.000        -0.000        -0.000
 131        -4.760         0.000        -0.000        -0.000
 132        -4.720         0.000        -0.000        -0.000
 133        -4.680         0.000        -0.000        -0.000
 134        -4.640         0.000        -0.000        -0.000
 135        -4.600         0.000        -0.000        -0.000
 136        -4.560         0.000        -0.000        -0.000
 137        -4.520         0.000        -0.000        -0.000
 138        -4.480         0.000        -0.000        -0.000
 139        -4.440         0.000        -0.000        -0.000
 140        -4.400         0.000        -0.000        -0.000
 141        -4.360         0.000        -0.000        -0.000
 142        -4.320         0.000        -0.000        -0.000
 143        -4.280         0.000        -0.000        -0.000
 144        -4.240         0.000        -0.000        -0.000
 145        -4.200         0.000        -0.000        -0.001
 146        -4.160         0.000        -0.000        -0.001
 147        -4.120         0.000        -0.000        -0.001
 148        -4.080         0.000        -0.000        -0.001
 149        -4.040         0.000        -0.000        -0.001
 150        -4.000         0.000        -0.000        -0.001
 151        -3.960         0.000        -0.000        -0.001
 152        -3.920         0.000        -0.000        -0.001
 153        -3.880         0.000        -0.000        -0.002
 154        -3.840         0.000        -0.001        -0.002
 155        -3.800         0.000        -0.001        -0.002
 156        -3.760         0.000        -0.001        -0.002
 157        -3.720         0.000        -0.001        -0.003
 158        -3.680         0.000        -0.001        -0.003
 159        -3.640         0.000        -0.001        -0.004
 160        -3.600         0.000        -0.001        -0.004
 161        -3.560         0.000        -0.001        -0.005
 162        -3.520         0.000        -0.002        -0.005
 163        -3.480         0.000        -0.002        -0.006
 164        -3.440         0.000        -0.002        -0.006
 165        -3.400         0.000        -0.002        -0.007
 166        -3.360         0.001        -0.003        -0.008
 167        -3.320         0.001        -0.003        -0.009
 168        -3.280         0.001        -0.003        -0.010
 169        -3.240         0.001        -0.004        -0.011
 170        -3.200         0.001        -0.004        -0.012
 171        -3.160         0.001        -0.005        -0.014
 172        -3.120         0.001        -0.005        -0.015
 173        -3.080         0.001        -0.006        -0.017
 174        -3.040         0.001        -0.006        -0.018
 175        -3.000         0.002        -0.007        -0.020
 176        -2.960         0.002        -0.008        -0.022
 177        -2.920         0.002        -0.009        -0.024
 178        -2.880         0.002        -0.010        -0.026
 179        -2.840         0.003        -0.011        -0.028
 180        -2.800         0.003        -0.012        -0.031
 181        -2.760         0.003        -0.013        -0.033
 182        -2.720         0.004        -0.014        -0.036
 183        -2.680         0.004        -0.016        -0.039
 184        -2.640         0.005        -0.017        -0.042
 185        -2.600         0.005        -0.019        -0.045
 186        -2.560         0.006        -0.021        -0.049
 187        -2.520         0.006        -0.022        -0.052
 188        -2.480         0.007        -0.024        -0.055
 189        -2.440         0.008        -0.026        -0.059
 190        -2.400         0.008        -0.029        -0.063
 191        -2.360         0.009        -0.031        -0.066
 192        -2.320         0.010        -0.033        -0.070
 193        -2.280         0.011        -0.036        -0.074
 194        -2.240         0.012        -0.039        -0.078
 195        -2.200         0.013        -0.042        -0.082
 196        -2.160         0.015        -0.045        -0.086
 197        -2.120         0.016        -0.048        -0.090
 198        -2.080         0.017        -0.051        -0.093
 199        -2.040         0.019        -0.054        -0.097
 200        -2.000         0.020        -0.057        -0.101
 201        -1.960         0.022        -0.061        -0.104
 202        -1.920         0.024        -0.065        -0.107
 203        -1.880         0.026        -0.068        -0.110
 204        -1.840         0.028        -0.072        -0.113
 205        -1.800         0.030        -0.076        -0.115
 206        -1.760         0.032        -0.079        -0.117
 207        -1.720         0.034        -0.083        -0.119
 208        -1.680         0.037        -0.087        -0.120
 209        -1.640         0.039        -0.091        -0.121
 210        -1.600         0.042        -0.094        -0.122
 211        -1.560         0.044        -0.098        -0.122
 212        -1.520         0.047        -0.102        -0.121
 213        -1.480         0.050        -0.105        -0.120
 214        -1.440         0.053        -0.108        -0.119
 215        -1.400         0.056        -0.112        -0.116
 216        -1.360         0.060        -0.115        -0.114
 217        -1.320         0.063        -0.117        -0.110
 218        -1.280         0.066        -0.120        -0.107
 219        -1.240         0.070        -0.122        -0.102
 220        -1.200         0.073        -0.124        -0.097
 221        -1.160         0.077        -0.126        -0.092
 222        -1.120         0.080        -0.127        -0.086
 223        -1.080         0.084        -0.128        -0.079
 224        -1.040         0.087        -0.129        -0.072
 225        -1.000         0.091        -0.129        -0.064
 226        -0.960         0.095        -0.129        -0.057
 227        -0.920         0.098        -0.128        -0.048
 228        -0.880         0.102        -0.127        -0.040
 229        -0.840         0.106        -0.125        -0.031
 230        -0.800         0.109        -0.123        -0.022
 231        -0.760         0.113        -0.121        -0.012
 232        -0.720         0.116        -0.118        -0.003
 233        -0.680         0.119        -0.115         0.006
 234        -0.640         0.122        -0.111         0.016
