 #                Euler method to solve the differential equation
 #              step size h =  0.10
 #                         
 #           x                        y               exact               error
 #                         
            0.000000            0.000000            0.000000            0.174239
           -0.100000           -0.200000           -0.181269            0.103331
           -0.200000           -0.360000           -0.329680            0.091968
           -0.300000           -0.488000           -0.451188            0.081588
           -0.400000           -0.590400           -0.550671            0.072146
           -0.500000           -0.672320           -0.632121            0.063595
           -0.600000           -0.737856           -0.698806            0.055881
           -0.700000           -0.790285           -0.753403            0.048954
           -0.800000           -0.832228           -0.798103            0.042757
           -0.900000           -0.865782           -0.834701            0.037236
           -1.000000           -0.892626           -0.864665            0.032338
           -1.100000           -0.914101           -0.889197            0.028007
           -1.200000           -0.931281           -0.909282            0.024193
           -1.300000           -0.945024           -0.925726            0.020846
           -1.400000           -0.956020           -0.939190            0.017919
           -1.500000           -0.964816           -0.950213            0.015368
           -1.600000           -0.971853           -0.959238            0.013151
           -1.700000           -0.977482           -0.966627            0.011230
           -1.800000           -0.981986           -0.972676            0.009571
           -1.900000           -0.985588           -0.977629            0.008141
           -2.000000           -0.988471           -0.981684            0.006913
            0.000000            0.000000            0.000000            0.006913
            0.100000            0.200000            0.221403            0.096669
            0.200000            0.440000            0.491825            0.105372
            0.300000            0.728000            0.822119            0.114483
            0.400000            1.073600            1.225541            0.123979
            0.500000            1.488320            1.718282            0.133832
            0.600000            1.985984            2.320117            0.144016
            0.700000            2.583181            3.055200            0.154497
            0.800000            3.299817            3.953032            0.165244
            0.900000            4.159780            5.049647            0.176224
            1.000000            5.191736            6.389056            0.187402
            1.100000            6.430084            8.025013            0.198745
            1.200000            7.916100           10.023176            0.210220
            1.300000            9.699321           12.463738            0.221797
            1.400000           11.839185           15.444647            0.233444
            1.500000           14.407022           19.085537            0.245134
            1.600000           17.488426           23.532530            0.256840
            1.700000           21.186111           28.964100            0.268539
            1.800000           25.623333           35.598234            0.280208
            1.900000           30.948000           43.701184            0.291827
            2.000000           37.337600           53.598150            0.303379
