  20   5.84060
  21   5.19267
  22   4.85131
  23   4.85154
  24   5.08487
  25   5.39279
  26   5.64379
  27   5.77103
  28   5.77251
  29   5.68852
  30   5.57315
  31   5.47189
  32   5.41042
  33   5.39370
  34   5.41189
  35   5.44847
  36   5.48735
  37   5.51730
  38   5.53330
  39   5.53577
  40   5.52850
  41   5.51651
  42   5.50432
  43   5.49495
  44   5.48974
  45   5.48857
  46   5.49038
  47   5.49379
  48   5.49750
  49   5.50059
  50   5.50257
  51   5.50338
  52   5.50321
  53   5.50243
  54   5.50139
  55   5.50039
  56   5.49963
  57   5.49918
  58   5.49903
  59   5.49912
  60   5.49936
  61   5.49964
  62   5.49990
  63   5.50010
  64   5.50022
  65   5.50026
  66   5.50024
  67   5.50018
  68   5.50011
  69   5.50004
  70   5.49999
  71   5.49995
  72   5.49993
  73   5.49993
  74   5.49995
  75   5.49996
  76   5.49998
  77   5.50000
  78   5.50001
  79   5.50001
  80   5.50002
  81   5.50002
  82   5.50001
  83   5.50001
  84   5.50000
  85   5.50000
  86   5.50000
  87   5.50000
  88   5.50000
  89   5.50000
  90   5.50000
  91   5.50000
  92   5.50000
  93   5.50000
  94   5.50000
  95   5.50000
  96   5.50000
  97   5.50000
  98   5.50000
  99   5.50000
 100   5.50000
