       0.00     10.60
       5.00     24.77
      10.00     27.13
      15.00     23.85
      20.00     19.22
      25.00     16.00
      30.00     15.71
      35.00     18.89
      40.00     25.34
      45.00     34.38
      50.00     45.00
      55.00     56.03
      60.00     66.33
      65.00     74.85
      70.00     80.76
      75.00     83.50
      80.00     82.84
      85.00     78.88
      90.00     72.03
      95.00     63.03
     100.00     52.80
     105.00     42.45
     110.00     33.10
     115.00     25.79
     120.00     21.28
     125.00     19.90
     130.00     21.30
     135.00     24.24
     140.00     26.33
     145.00     23.72
     150.00     10.80
     155.00    -20.15
     160.00    -79.31
     165.00   -179.71
     170.00   -337.66
     175.00   -573.20
     180.00   -910.52
     185.00  -1378.49
     190.00  -2011.18
     195.00  -2848.39
     200.00  -3936.20
