       0.00     10.60
       5.00     16.66
      10.00     18.01
      15.00     17.19
      20.00     16.09
      25.00     16.00
      30.00     17.74
      35.00     21.66
      40.00     27.76
      45.00     35.73
      50.00     45.00
      55.00     54.86
      60.00     64.48
      65.00     73.00
      70.00     79.58
      75.00     83.50
      80.00     84.18
      85.00     81.30
      90.00     74.81
      95.00     65.05
     100.00     52.80
     105.00     39.32
     110.00     26.45
     115.00     16.68
     120.00     13.17
     125.00     19.90
     130.00     41.65
     135.00     84.11
     140.00    153.96
     145.00    258.92
     150.00    407.80
     155.00    610.60
     160.00    878.55
     165.00   1224.22
     170.00   1661.51
     175.00   2205.80
     180.00   2873.97
     185.00   3684.49
     190.00   4657.46
     195.00   5814.69
     200.00   7179.80
