       0.00     10.60
       5.00     11.68
      10.00     12.76
      15.00     13.84
      20.00     14.92
      25.00     16.00
      30.00     17.08
      35.00     18.16
      40.00     19.24
      45.00     20.32
      50.00     21.40
      55.00     22.48
      60.00     23.56
      65.00     24.64
      70.00     25.72
      75.00     26.80
      80.00     27.88
      85.00     28.96
      90.00     30.04
      95.00     31.12
     100.00     32.20
     105.00     33.28
     110.00     34.36
     115.00     35.44
     120.00     36.52
     125.00     37.60
     130.00     38.68
     135.00     39.76
     140.00     40.84
     145.00     41.92
     150.00     43.00
     155.00     44.08
     160.00     45.16
     165.00     46.24
     170.00     47.32
     175.00     48.40
     180.00     49.48
     185.00     50.56
     190.00     51.64
     195.00     52.72
     200.00     53.80
