   2   4520.81
   3   5621.03
   4   6703.25
   5   5583.85
   6   6452.93
   7   5943.22
   8   6166.19
   9   6101.30
  10   6095.58
  11   6121.77
  12   6097.75
  13   6113.35
  14   6105.41
  15   6108.39
  16   6107.92
  17   6107.46
  18   6108.06
  19   6107.61
  20   6107.87
  21   6107.75
  22   6107.79
  23   6107.79
  24   6107.78
  25   6107.79
  26   6107.78
  27   6107.78
  28   6107.78
  29   6107.78
  30   6107.78
  31   6107.78
  32   6107.78
  33   6107.78
  34   6107.78
  35   6107.78
  36   6107.78
  37   6107.78
  38   6107.78
  39   6107.78
  40   6107.78
  41   6107.78
  42   6107.78
  43   6107.78
  44   6107.78
  45   6107.78
  46   6107.78
  47   6107.78
  48   6107.78
  49   6107.78
  50   6107.78
  51   6107.78
  52   6107.78
  53   6107.78
  54   6107.78
  55   6107.78
  56   6107.78
  57   6107.78
  58   6107.78
  59   6107.78
  60   6107.78
  61   6107.78
  62   6107.78
  63   6107.78
  64   6107.78
  65   6107.78
  66   6107.78
  67   6107.78
  68   6107.78
  69   6107.78
  70   6107.78
