   0     -4.00  0.251975E-03
   0     -3.99  0.262245E-03
   0     -3.98  0.272906E-03
   0     -3.97  0.283973E-03
   0     -3.96  0.295458E-03
   0     -3.95  0.307378E-03
   0     -3.94  0.319746E-03
   0     -3.93  0.332579E-03
   0     -3.92  0.345893E-03
   0     -3.91  0.359703E-03
   0     -3.90  0.374027E-03
   0     -3.89  0.388883E-03
   0     -3.88  0.404288E-03
   0     -3.87  0.420262E-03
   0     -3.86  0.436823E-03
   0     -3.85  0.453991E-03
   0     -3.84  0.471787E-03
   0     -3.83  0.490232E-03
   0     -3.82  0.509346E-03
   0     -3.81  0.529153E-03
   0     -3.80  0.549675E-03
   0     -3.79  0.570937E-03
   0     -3.78  0.592961E-03
   0     -3.77  0.615773E-03
   0     -3.76  0.639399E-03
   0     -3.75  0.663865E-03
   0     -3.74  0.689198E-03
   0     -3.73  0.715426E-03
   0     -3.72  0.742578E-03
   0     -3.71  0.770684E-03
   0     -3.70  0.799773E-03
   0     -3.69  0.829877E-03
   0     -3.68  0.861029E-03
   0     -3.67  0.893260E-03
   0     -3.66  0.926606E-03
   0     -3.65  0.961100E-03
   0     -3.64  0.996778E-03
   0     -3.63  0.103368E-02
   0     -3.62  0.107184E-02
   0     -3.61  0.111129E-02
   0     -3.60  0.115208E-02
   0     -3.59  0.119426E-02
   0     -3.58  0.123785E-02
   0     -3.57  0.128290E-02
   0     -3.56  0.132946E-02
   0     -3.55  0.137757E-02
   0     -3.54  0.142728E-02
   0     -3.53  0.147864E-02
   0     -3.52  0.153169E-02
   0     -3.51  0.158649E-02
   0     -3.50  0.164308E-02
   0     -3.49  0.170152E-02
   0     -3.48  0.176186E-02
   0     -3.47  0.182417E-02
   0     -3.46  0.188848E-02
   0     -3.45  0.195487E-02
   0     -3.44  0.202339E-02
   0     -3.43  0.209410E-02
   0     -3.42  0.216706E-02
   0     -3.41  0.224235E-02
   0     -3.40  0.232001E-02
   0     -3.39  0.240013E-02
   0     -3.38  0.248276E-02
   0     -3.37  0.256799E-02
   0     -3.36  0.265587E-02
   0     -3.35  0.274649E-02
   0     -3.34  0.283991E-02
   0     -3.33  0.293622E-02
   0     -3.32  0.303549E-02
   0     -3.31  0.313780E-02
   0     -3.30  0.324324E-02
   0     -3.29  0.335188E-02
   0     -3.28  0.346382E-02
   0     -3.27  0.357914E-02
   0     -3.26  0.369793E-02
   0     -3.25  0.382028E-02
   0     -3.24  0.394628E-02
   0     -3.23  0.407603E-02
   0     -3.22  0.420962E-02
   0     -3.21  0.434716E-02
   0     -3.20  0.448874E-02
   0     -3.19  0.463447E-02
   0     -3.18  0.478446E-02
   0     -3.17  0.493880E-02
   0     -3.16  0.509762E-02
   0     -3.15  0.526101E-02
   0     -3.14  0.542910E-02
   0     -3.13  0.560200E-02
   0     -3.12  0.577982E-02
   0     -3.11  0.596270E-02
   0     -3.10  0.615074E-02
   0     -3.09  0.634408E-02
   0     -3.08  0.654285E-02
   0     -3.07  0.674717E-02
   0     -3.06  0.695717E-02
   0     -3.05  0.717299E-02
   0     -3.04  0.739477E-02
   0     -3.03  0.762264E-02
   0     -3.02  0.785675E-02
   0     -3.01  0.809724E-02
   0     -3.00  0.834425E-02
   0     -2.99  0.859794E-02
   0     -2.98  0.885846E-02
   0     -2.97  0.912596E-02
   0     -2.96  0.940059E-02
   0     -2.95  0.968253E-02
   0     -2.94  0.997192E-02
   0     -2.93  0.102689E-01
   0     -2.92  0.105737E-01
   0     -2.91  0.108865E-01
   0     -2.90  0.112074E-01
   0     -2.89  0.115366E-01
   0     -2.88  0.118743E-01
   0     -2.87  0.122206E-01
   0     -2.86  0.125758E-01
   0     -2.85  0.129400E-01
   0     -2.84  0.133134E-01
   0     -2.83  0.136963E-01
   0     -2.82  0.140887E-01
   0     -2.81  0.144909E-01
   0     -2.80  0.149032E-01
   0     -2.79  0.153256E-01
   0     -2.78  0.157584E-01
   0     -2.77  0.162018E-01
   0     -2.76  0.166560E-01
   0     -2.75  0.171213E-01
   0     -2.74  0.175978E-01
   0     -2.73  0.180857E-01
   0     -2.72  0.185853E-01
   0     -2.71  0.190968E-01
   0     -2.70  0.196205E-01
   0     -2.69  0.201564E-01
   0     -2.68  0.207049E-01
   0     -2.67  0.212663E-01
   0     -2.66  0.218406E-01
   0     -2.65  0.224283E-01
   0     -2.64  0.230294E-01
   0     -2.63  0.236443E-01
   0     -2.62  0.242732E-01
   0     -2.61  0.249163E-01
   0     -2.60  0.255739E-01
   0     -2.59  0.262462E-01
   0     -2.58  0.269336E-01
   0     -2.57  0.276361E-01
   0     -2.56  0.283541E-01
   0     -2.55  0.290879E-01
   0     -2.54  0.298377E-01
   0     -2.53  0.306038E-01
   0     -2.52  0.313863E-01
   0     -2.51  0.321857E-01
   0     -2.50  0.330022E-01
   0     -2.49  0.338359E-01
   0     -2.48  0.346873E-01
   0     -2.47  0.355565E-01
   0     -2.46  0.364439E-01
   0     -2.45  0.373496E-01
   0     -2.44  0.382741E-01
   0     -2.43  0.392175E-01
   0     -2.42  0.401801E-01
   0     -2.41  0.411623E-01
   0     -2.40  0.421643E-01
   0     -2.39  0.431863E-01
   0     -2.38  0.442287E-01
   0     -2.37  0.452917E-01
   0     -2.36  0.463756E-01
   0     -2.35  0.474807E-01
   0     -2.34  0.486073E-01
   0     -2.33  0.497556E-01
   0     -2.32  0.509260E-01
   0     -2.31  0.521186E-01
   0     -2.30  0.533339E-01
   0     -2.29  0.545721E-01
   0     -2.28  0.558334E-01
   0     -2.27  0.571182E-01
   0     -2.26  0.584267E-01
   0     -2.25  0.597592E-01
   0     -2.24  0.611159E-01
   0     -2.23  0.624973E-01
   0     -2.22  0.639034E-01
   0     -2.21  0.653347E-01
   0     -2.20  0.667913E-01
   0     -2.19  0.682736E-01
   0     -2.18  0.697818E-01
   0     -2.17  0.713161E-01
   0     -2.16  0.728770E-01
   0     -2.15  0.744645E-01
   0     -2.14  0.760790E-01
   0     -2.13  0.777208E-01
   0     -2.12  0.793900E-01
   0     -2.11  0.810870E-01
   0     -2.10  0.828120E-01
   0     -2.09  0.845652E-01
   0     -2.08  0.863469E-01
   0     -2.07  0.881573E-01
   0     -2.06  0.899967E-01
   0     -2.05  0.918652E-01
   0     -2.04  0.937632E-01
   0     -2.03  0.956909E-01
   0     -2.02  0.976484E-01
   0     -2.01  0.996359E-01
