   1     -4.00       -8.0000000000
   1     -3.99       -7.9800000000
   1     -3.98       -7.9600000000
   1     -3.97       -7.9400000000
   1     -3.96       -7.9200000000
   1     -3.95       -7.9000000000
   1     -3.94       -7.8800000000
   1     -3.93       -7.8600000000
   1     -3.92       -7.8400000000
   1     -3.91       -7.8200000000
   1     -3.90       -7.8000000000
   1     -3.89       -7.7800000000
   1     -3.88       -7.7600000000
   1     -3.87       -7.7400000000
   1     -3.86       -7.7200000000
   1     -3.85       -7.7000000000
   1     -3.84       -7.6800000000
   1     -3.83       -7.6600000000
   1     -3.82       -7.6400000000
   1     -3.81       -7.6200000000
   1     -3.80       -7.6000000000
   1     -3.79       -7.5800000000
   1     -3.78       -7.5600000000
   1     -3.77       -7.5400000000
   1     -3.76       -7.5200000000
   1     -3.75       -7.5000000000
   1     -3.74       -7.4800000000
   1     -3.73       -7.4600000000
   1     -3.72       -7.4400000000
   1     -3.71       -7.4200000000
   1     -3.70       -7.4000000000
   1     -3.69       -7.3800000000
   1     -3.68       -7.3600000000
   1     -3.67       -7.3400000000
   1     -3.66       -7.3200000000
   1     -3.65       -7.3000000000
   1     -3.64       -7.2800000000
   1     -3.63       -7.2600000000
   1     -3.62       -7.2400000000
   1     -3.61       -7.2200000000
   1     -3.60       -7.2000000000
   1     -3.59       -7.1800000000
   1     -3.58       -7.1600000000
   1     -3.57       -7.1400000000
   1     -3.56       -7.1200000000
   1     -3.55       -7.1000000000
   1     -3.54       -7.0800000000
   1     -3.53       -7.0600000000
   1     -3.52       -7.0400000000
   1     -3.51       -7.0200000000
   1     -3.50       -7.0000000000
   1     -3.49       -6.9800000000
   1     -3.48       -6.9600000000
   1     -3.47       -6.9400000000
   1     -3.46       -6.9200000000
   1     -3.45       -6.9000000000
   1     -3.44       -6.8800000000
   1     -3.43       -6.8600000000
   1     -3.42       -6.8400000000
   1     -3.41       -6.8200000000
   1     -3.40       -6.8000000000
   1     -3.39       -6.7800000000
   1     -3.38       -6.7600000000
   1     -3.37       -6.7400000000
   1     -3.36       -6.7200000000
   1     -3.35       -6.7000000000
   1     -3.34       -6.6800000000
   1     -3.33       -6.6600000000
