  #n        integral of Pn(x)^2 from -1 to 1       value from orthogonality 2/(2n+1)
   0                               2.0000000                               2.0000000
   1                               0.6666667                               0.6666667
   2                               0.4000000                               0.4000000
   3                               0.2857143                               0.2857143
   4                               0.2222222                               0.2222222
   5                               0.1818182                               0.1818182
   6                               0.1538462                               0.1538462
   7                               0.1333333                               0.1333333
   8                               0.1176471                               0.1176471
