       0.00     10.60
       5.00      9.79
      10.00      9.93
      15.00     11.01
      20.00     13.03
      25.00     16.00
      30.00     19.91
      35.00     24.77
      40.00     30.57
      45.00     37.31
      50.00     45.00
      55.00     53.63
      60.00     63.21
      65.00     73.73
      70.00     85.19
      75.00     97.60
      80.00    110.95
      85.00    125.25
      90.00    140.49
      95.00    156.67
     100.00    173.80
     105.00    191.87
     110.00    210.89
     115.00    230.85
     120.00    251.75
     125.00    273.60
     130.00    296.39
     135.00    320.13
     140.00    344.81
     145.00    370.43
     150.00    397.00
     155.00    424.51
     160.00    452.97
     165.00    482.37
     170.00    512.71
     175.00    544.00
     180.00    576.23
     185.00    609.41
     190.00    643.53
     195.00    678.59
     200.00    714.60
