              #h    forward_diff       rel_error    central_diff       rel_error   extrapol_diff       rel_error
    0.187072E-03   -0.841522E+00    0.600530E-04   -0.841471E+00    0.145886E-08   -0.841471E+00    0.338422E-12
    0.149658E-03   -0.841511E+00    0.480433E-04   -0.841471E+00    0.933425E-09   -0.841471E+00    0.224744E-11
    0.119726E-03   -0.841503E+00    0.384353E-04   -0.841471E+00    0.596212E-09   -0.841471E+00    0.327590E-11
    0.957810E-04   -0.841497E+00    0.307486E-04   -0.841471E+00    0.382975E-09   -0.841471E+00    0.948505E-12
    0.766248E-04   -0.841492E+00    0.245991E-04   -0.841471E+00    0.242471E-09   -0.841471E+00    0.887945E-12
    0.612998E-04   -0.841488E+00    0.196795E-04   -0.841471E+00    0.155516E-09   -0.841471E+00    0.519257E-11
    0.490399E-04   -0.841484E+00    0.157437E-04   -0.841471E+00    0.995550E-10   -0.841471E+00    0.887813E-12
    0.392319E-04   -0.841482E+00    0.125950E-04   -0.841471E+00    0.632342E-10   -0.841471E+00    0.457562E-12
    0.313855E-04   -0.841479E+00    0.100760E-04   -0.841471E+00    0.405337E-10   -0.841471E+00    0.991187E-11
    0.251084E-04   -0.841478E+00    0.806086E-05   -0.841471E+00    0.279224E-10   -0.841471E+00    0.102912E-12
    0.200867E-04   -0.841476E+00    0.644871E-05   -0.841471E+00    0.160994E-10   -0.841471E+00    0.734131E-11
    0.160694E-04   -0.841475E+00    0.515897E-05   -0.841471E+00    0.296254E-11   -0.841471E+00    0.296254E-11
    0.128555E-04   -0.841474E+00    0.412720E-05   -0.841471E+00    0.501524E-11   -0.841471E+00    0.866901E-11
    0.102844E-04   -0.841474E+00    0.330176E-05   -0.841471E+00    0.101470E-10   -0.841471E+00    0.101469E-10
    0.822752E-05   -0.841473E+00    0.264141E-05   -0.841471E+00    0.588920E-11   -0.841471E+00    0.154925E-10
    0.658202E-05   -0.841473E+00    0.211315E-05   -0.841471E+00    0.221742E-10   -0.841471E+00    0.489014E-10
    0.526561E-05   -0.841472E+00    0.169053E-05   -0.841471E+00    0.789361E-11   -0.841471E+00    0.789361E-11
    0.421249E-05   -0.841472E+00    0.135244E-05   -0.841471E+00    0.171631E-10   -0.841471E+00    0.171629E-10
    0.336999E-05   -0.841472E+00    0.108199E-05   -0.841471E+00    0.249933E-10   -0.841471E+00    0.771945E-10
    0.269599E-05   -0.841472E+00    0.865543E-06   -0.841471E+00    0.347811E-10   -0.841471E+00    0.304705E-10
    0.215680E-05   -0.841472E+00    0.692423E-06   -0.841471E+00    0.192287E-11   -0.841471E+00    0.796416E-10
    0.172544E-05   -0.841471E+00    0.553988E-06   -0.841471E+00    0.898371E-10   -0.841471E+00    0.898371E-10
    0.138035E-05   -0.841471E+00    0.443149E-06   -0.841471E+00    0.248629E-10   -0.841471E+00    0.279752E-09
    0.110428E-05   -0.841471E+00    0.354591E-06   -0.841471E+00    0.229288E-10   -0.841471E+00    0.229288E-10
    0.883424E-06   -0.841471E+00    0.283591E-06   -0.841471E+00    0.126420E-09   -0.841471E+00    0.727119E-10
    0.706739E-06   -0.841471E+00    0.227025E-06   -0.841471E+00    0.201095E-09   -0.841471E+00    0.296735E-09
    0.565391E-06   -0.841471E+00    0.181380E-06   -0.841471E+00    0.172278E-09   -0.841471E+00    0.450009E-09
    0.452313E-06   -0.841471E+00    0.145210E-06   -0.841471E+00    0.555991E-10   -0.841471E+00    0.555991E-10
    0.361850E-06   -0.841471E+00    0.116113E-06   -0.841471E+00    0.163174E-09   -0.841471E+00    0.649336E-09
    0.289480E-06   -0.841471E+00    0.932328E-07   -0.841471E+00    0.201448E-09   -0.841471E+00    0.201448E-09
    0.231584E-06   -0.841471E+00    0.745459E-07   -0.841471E+00    0.482217E-09   -0.841471E+00    0.482217E-09
    0.185267E-06   -0.841471E+00    0.595908E-07   -0.841471E+00    0.229934E-09   -0.841471E+00    0.719601E-09
    0.148214E-06   -0.841471E+00    0.483744E-07   -0.841471E+00    0.304179E-09   -0.841471E+00    0.882739E-09
    0.118571E-06   -0.841471E+00    0.385823E-07   -0.841471E+00    0.363462E-09   -0.841471E+00    0.184711E-08
    0.948569E-07   -0.841471E+00    0.307932E-07   -0.841471E+00    0.158383E-08   -0.841471E+00    0.343839E-08
    0.758855E-07   -0.841471E+00    0.266204E-07   -0.841471E+00    0.540636E-09   -0.841471E+00    0.177756E-08
    0.607084E-07   -0.841471E+00    0.209698E-07   -0.841471E+00    0.763352E-09   -0.841471E+00    0.366110E-08
    0.485667E-07   -0.841471E+00    0.155365E-07   -0.841471E+00    0.763352E-09   -0.841471E+00    0.763352E-09
    0.388534E-07   -0.841471E+00    0.155365E-07   -0.841471E+00    0.144251E-08   -0.841471E+00    0.597025E-08
    0.310827E-07   -0.841471E+00    0.959384E-08   -0.841471E+00    0.314041E-08   -0.841471E+00    0.817892E-08
    0.248662E-07   -0.841471E+00    0.853265E-08   -0.841471E+00    0.322671E-08   -0.841471E+00    0.109225E-07
    0.198929E-07   -0.841471E+00    0.125121E-07   -0.841471E+00    0.752741E-09   -0.841471E+00    0.959597E-08
    0.159143E-07   -0.841471E+00    0.108540E-07   -0.841471E+00    0.256347E-08   -0.841471E+00    0.256347E-08
    0.127315E-07   -0.841471E+00    0.490839E-09   -0.841471E+00    0.108540E-07   -0.841471E+00    0.108540E-07
    0.101852E-07   -0.841471E+00    0.567242E-08   -0.841471E+00    0.728153E-08   -0.841471E+00    0.999041E-08
    0.814814E-08   -0.841471E+00    0.121494E-07   -0.841471E+00    0.404305E-08   -0.841471E+00    0.256330E-07
    0.651852E-08   -0.841471E+00    0.506511E-11   -0.841471E+00    0.506511E-11   -0.841471E+00    0.269925E-07
    0.521481E-08   -0.841471E+00    0.303659E-07   -0.841471E+00    0.506520E-08   -0.841471E+00    0.286691E-07
    0.417185E-08   -0.841471E+00    0.303659E-07   -0.841471E+00    0.328858E-07   -0.841471E+00    0.328858E-07
    0.333748E-08   -0.841471E+00    0.540853E-07   -0.841471E+00    0.145530E-07   -0.841471E+00    0.145530E-07
    0.266998E-08   -0.841471E+00    0.145530E-07   -0.841471E+00    0.348625E-07   -0.841471E+00    0.310248E-07
    0.213599E-08   -0.841471E+00    0.472163E-07   -0.841471E+00    0.472163E-07   -0.841471E+00    0.351427E-07
    0.170879E-08   -0.841471E+00    0.145530E-07   -0.841471E+00    0.626586E-07   -0.841471E+00    0.165607E-06
    0.136703E-08   -0.841471E+00    0.474993E-08   -0.841471E+00    0.474993E-08   -0.841471E+00    0.123936E-06
    0.109363E-08   -0.841471E+00    0.917646E-07   -0.841471E+00    0.149522E-06   -0.841471E+00    0.172193E-06
    0.874900E-09   -0.841471E+00    0.152086E-06   -0.841471E+00    0.149522E-06   -0.841471E+00    0.149522E-06
    0.699920E-09   -0.841471E+00    0.364187E-07   -0.841471E+00    0.364187E-07   -0.841471E+00    0.287759E-06
    0.559936E-09   -0.841471E+00    0.130671E-06   -0.841471E+00    0.130671E-06   -0.841471E+00    0.130671E-06
    0.447949E-09   -0.841471E+00    0.281683E-06   -0.841471E+00    0.128556E-07   -0.841471E+00    0.128556E-07
    0.358359E-09   -0.841471E+00    0.208048E-06   -0.841471E+00    0.208048E-06   -0.841472E+00    0.698947E-06
    0.286687E-09   -0.841471E+00    0.300092E-06   -0.841471E+00    0.160125E-06   -0.841470E+00    0.138737E-05
    0.229350E-09   -0.841471E+00    0.185038E-06   -0.841471E+00    0.185038E-06   -0.841470E+00    0.581991E-06
    0.183480E-09   -0.841471E+00    0.328855E-06   -0.841471E+00    0.328855E-06   -0.841472E+00    0.128764E-05
    0.146784E-09   -0.841471E+00    0.149083E-06   -0.841471E+00    0.149083E-06   -0.841470E+00    0.104940E-05
    0.117427E-09   -0.841472E+00    0.104794E-05   -0.841470E+00    0.119921E-05   -0.841470E+00    0.119921E-05
    0.939417E-10   -0.841472E+00    0.132884E-05   -0.841472E+00    0.132884E-05   -0.841474E+00    0.320147E-05
    0.751534E-10   -0.841473E+00    0.238219E-05   -0.841472E+00    0.626603E-06   -0.841472E+00    0.626603E-06
    0.601227E-10   -0.841473E+00    0.282109E-05   -0.841472E+00    0.626603E-06   -0.841467E+00    0.522536E-05
    0.480982E-10   -0.841473E+00    0.227247E-05   -0.841471E+00    0.470639E-06   -0.841471E+00    0.470639E-06
    0.384785E-10   -0.841473E+00    0.295824E-05   -0.841473E+00    0.295824E-05   -0.841477E+00    0.753009E-05
    0.307828E-10   -0.841471E+00    0.470639E-06   -0.841471E+00    0.470639E-06   -0.841471E+00    0.470639E-06
    0.246263E-10   -0.841472E+00    0.167241E-05   -0.841472E+00    0.167241E-05   -0.841472E+00    0.167241E-05
    0.197010E-10   -0.841467E+00    0.502463E-05   -0.841472E+00    0.167241E-05   -0.841472E+00    0.167241E-05
    0.157608E-10   -0.841472E+00    0.167241E-05   -0.841465E+00    0.669888E-05   -0.841456E+00    0.178606E-04
    0.126086E-10   -0.841474E+00    0.376524E-05   -0.841474E+00    0.376524E-05   -0.841462E+00    0.101869E-04
    0.100869E-10   -0.841463E+00    0.931491E-05   -0.841474E+00    0.376524E-05   -0.841504E+00    0.386456E-04
    0.806953E-11   -0.841480E+00    0.103053E-04   -0.841466E+00    0.604488E-05   -0.841448E+00    0.278451E-04
    0.645562E-11   -0.841487E+00    0.184804E-04   -0.841469E+00    0.195733E-05   -0.841446E+00    0.292076E-04
    0.516450E-11   -0.841487E+00    0.184804E-04   -0.841444E+00    0.326139E-04   -0.841501E+00    0.355119E-04
    0.413160E-11   -0.841481E+00    0.120936E-04   -0.841508E+00    0.440276E-04   -0.841508E+00    0.440276E-04
    0.330528E-11   -0.841515E+00    0.520111E-04   -0.841515E+00    0.520111E-04   -0.841470E+00    0.121220E-05
    0.264422E-11   -0.841540E+00    0.819492E-04   -0.841498E+00    0.320523E-04   -0.841498E+00    0.320523E-04
    0.211538E-11   -0.841519E+00    0.570008E-04   -0.841414E+00    0.677413E-04   -0.841414E+00    0.677413E-04
    0.169230E-11   -0.841440E+00    0.365558E-04   -0.841440E+00    0.365558E-04   -0.841265E+00    0.244459E-03
    0.135384E-11   -0.841457E+00    0.170648E-04   -0.841539E+00    0.803899E-04   -0.841320E+00    0.179489E-03
    0.108307E-11   -0.841580E+00    0.129117E-03   -0.841477E+00    0.729884E-05   -0.841340E+00    0.155126E-03
    0.866459E-12   -0.841451E+00    0.231558E-04   -0.841451E+00    0.231558E-04   -0.841622E+00    0.179875E-03
    0.693167E-12   -0.841676E+00    0.243322E-03   -0.841676E+00    0.243322E-03   -0.841035E+00    0.518043E-03
    0.554534E-12   -0.841476E+00    0.539543E-05   -0.841476E+00    0.539543E-05   -0.841742E+00    0.322631E-03
    0.443627E-12   -0.841626E+00    0.183840E-03   -0.841626E+00    0.183840E-03   -0.840625E+00    0.100579E-02
    0.354902E-12   -0.841501E+00    0.351363E-04   -0.841188E+00    0.336624E-03   -0.842439E+00    0.115042E-02
    0.283921E-12   -0.841892E+00    0.499837E-03   -0.841501E+00    0.351363E-04   -0.841501E+00    0.351363E-04
    0.227137E-12   -0.841696E+00    0.267486E-03   -0.840718E+00    0.894264E-03   -0.842022E+00    0.654737E-03
    0.181710E-12   -0.841329E+00    0.168170E-03   -0.841329E+00    0.168170E-03   -0.842144E+00    0.799956E-03
    0.145368E-12   -0.842399E+00    0.110249E-02   -0.841635E+00    0.194877E-03   -0.841635E+00    0.194877E-03
    0.116294E-12   -0.842017E+00    0.648686E-03   -0.842017E+00    0.648686E-03   -0.842017E+00    0.648686E-03
    0.930354E-13   -0.842494E+00    0.121595E-02   -0.840107E+00    0.162036E-02   -0.840107E+00    0.162036E-02
    0.744283E-13   -0.841301E+00    0.202206E-03   -0.841301E+00    0.202206E-03   -0.845279E+00    0.452497E-02
    0.595426E-13   -0.840928E+00    0.645379E-03   -0.840928E+00    0.645379E-03   -0.838442E+00    0.359986E-02
    0.476341E-13   -0.843725E+00    0.267842E-02   -0.841394E+00    0.914126E-04   -0.844502E+00    0.360169E-02
    0.381073E-13   -0.844890E+00    0.406333E-02   -0.841977E+00    0.601045E-03   -0.845861E+00    0.521743E-02
    0.304858E-13   -0.841248E+00    0.264527E-03   -0.844890E+00    0.406333E-02   -0.844890E+00    0.406333E-02
    0.243887E-13   -0.846711E+00    0.622726E-02   -0.842159E+00    0.817438E-03   -0.836089E+00    0.639566E-02
    0.195109E-13   -0.847849E+00    0.757972E-02   -0.842159E+00    0.817438E-03   -0.842159E+00    0.817438E-03
    0.156087E-13   -0.839314E+00    0.256370E-02   -0.832201E+00    0.110166E-01   -0.860652E+00    0.227948E-01
    0.124870E-13   -0.844648E+00    0.377594E-02   -0.844648E+00    0.377594E-02   -0.832794E+00    0.103121E-01
