              #h    forward_diff       rel_error    central_diff       rel_error   extrapol_diff       rel_error
    0.706739E-06    0.988032E+00    0.529615E-07    0.988032E+00    0.283872E-08    0.988032E+00    0.105698E-07
    0.565391E-06    0.988032E+00    0.419512E-07    0.988032E+00    0.216959E-08    0.988032E+00    0.216959E-08
    0.452313E-06    0.988032E+00    0.315048E-07    0.988032E+00    0.411564E-08    0.988032E+00    0.411564E-08
    0.361850E-06    0.988032E+00    0.264586E-07    0.988032E+00    0.805943E-08    0.988032E+00    0.180255E-07
    0.289480E-06    0.988032E+00    0.232756E-07    0.988032E+00    0.116595E-07    0.988032E+00    0.114008E-07
    0.231584E-06    0.988032E+00    0.217957E-07    0.988032E+00    0.115625E-07    0.988032E+00    0.115625E-07
    0.185267E-06    0.988032E+00    0.143963E-07    0.988032E+00    0.190968E-07    0.988032E+00    0.192989E-07
    0.148214E-06    0.988032E+00    0.670114E-08    0.988032E+00    0.190209E-07    0.988032E+00    0.190209E-07
    0.118571E-06    0.988032E+00    0.223378E-07    0.988032E+00    0.167539E-07    0.988032E+00    0.631669E-07
    0.948569E-07    0.988032E+00    0.539809E-08    0.988032E+00    0.170949E-08    0.988032E+00    0.977966E-07
    0.758855E-07    0.988032E+00    0.227228E-07    0.988032E+00    0.167998E-07    0.988032E+00    0.108570E-06
    0.607084E-07    0.988032E+00    0.217048E-07    0.988032E+00    0.170775E-07    0.988032E+00    0.164605E-07
    0.485667E-07    0.988032E+00    0.562483E-08    0.988032E+00    0.707261E-07    0.988032E+00    0.124393E-06
    0.388534E-07    0.988032E+00    0.311046E-07    0.988032E+00    0.339967E-07    0.988031E+00    0.208938E-06
    0.310827E-07    0.988032E+00    0.941400E-08    0.988032E+00    0.103558E-06    0.988032E+00    0.201316E-06
    0.248662E-07    0.988032E+00    0.475239E-07    0.988032E+00    0.452644E-07    0.988032E+00    0.337334E-06
    0.198929E-07    0.988032E+00    0.250606E-07    0.988032E+00    0.264728E-07    0.988031E+00    0.451775E-06
    0.159143E-07    0.988032E+00    0.108741E-06    0.988032E+00    0.115438E-06    0.988031E+00    0.477665E-06
    0.127315E-07    0.988032E+00    0.113673E-06    0.988032E+00    0.113673E-06    0.988032E+00    0.113673E-06
    0.101852E-07    0.988032E+00    0.937365E-07    0.988032E+00    0.253785E-06    0.988031E+00    0.680293E-06
    0.814814E-08    0.988032E+00    0.166215E-06    0.988031E+00    0.268187E-06    0.988033E+00    0.894814E-06
    0.651852E-08    0.988032E+00    0.593383E-07    0.988031E+00    0.483663E-06    0.988033E+00    0.964341E-06
    0.521481E-08    0.988032E+00    0.774895E-07    0.988032E+00    0.606650E-06    0.988032E+00    0.606650E-06
    0.417185E-08    0.988031E+00    0.248524E-06    0.988032E+00    0.606650E-06    0.988032E+00    0.606650E-06
    0.333748E-08    0.988032E+00    0.364142E-07    0.988033E+00    0.102414E-05    0.988030E+00    0.180400E-05
    0.266998E-08    0.988032E+00    0.498070E-06    0.988032E+00    0.498070E-06    0.988029E+00    0.306516E-05
    0.213599E-08    0.988032E+00    0.164017E-06    0.988030E+00    0.150624E-05    0.988035E+00    0.294779E-05
    0.170879E-08    0.988033E+00    0.100244E-05    0.988033E+00    0.985996E-06    0.988027E+00    0.453770E-05
    0.136703E-08    0.988031E+00    0.559324E-06    0.988034E+00    0.202991E-05    0.988027E+00    0.492951E-05
    0.109363E-08    0.988031E+00    0.569599E-06    0.988031E+00    0.569599E-06    0.988031E+00    0.569599E-06
    0.874900E-09    0.988033E+00    0.187707E-05    0.988029E+00    0.220071E-05    0.988040E+00    0.867339E-05
    0.699920E-09    0.988031E+00    0.161820E-06    0.988031E+00    0.161820E-06    0.988045E+00    0.134308E-04
    0.559936E-09    0.988031E+00    0.161820E-06    0.988031E+00    0.161820E-06    0.988031E+00    0.161820E-06
    0.447949E-09    0.988028E+00    0.334759E-05    0.988028E+00    0.334759E-05    0.988049E+00    0.178909E-04
    0.358359E-09    0.988030E+00    0.130945E-05    0.988040E+00    0.856769E-05    0.988014E+00    0.177714E-04
    0.286687E-09    0.988028E+00    0.383753E-05    0.988040E+00    0.860689E-05    0.988040E+00    0.860689E-05
    0.229350E-09    0.988028E+00    0.386203E-05    0.988028E+00    0.373954E-05    0.988028E+00    0.373954E-05
    0.183480E-09    0.988032E+00    0.376657E-08    0.988013E+00    0.192951E-04    0.988013E+00    0.192951E-04
    0.146784E-09    0.988032E+00    0.727862E-07    0.988032E+00    0.727862E-07    0.988032E+00    0.727862E-07
    0.117427E-09    0.988038E+00    0.624485E-05    0.988008E+00    0.241370E-04    0.988008E+00    0.241370E-04
    0.939417E-10    0.988023E+00    0.906570E-05    0.988023E+00    0.906570E-05    0.988122E+00    0.914098E-04
    0.751534E-10    0.988041E+00    0.984822E-05    0.988041E+00    0.984822E-05    0.987917E+00    0.116245E-03
    0.601227E-10    0.988030E+00    0.183281E-05    0.988088E+00    0.570396E-04    0.988087E+00    0.564166E-04
    0.480982E-10    0.988001E+00    0.311522E-04    0.988000E+00    0.317362E-04    0.988194E+00    0.164505E-03
    0.384785E-10    0.988056E+00    0.243327E-04    0.987964E+00    0.683855E-04    0.988207E+00    0.177890E-03
    0.307828E-10    0.988078E+00    0.473297E-04    0.987964E+00    0.685680E-04    0.987965E+00    0.673512E-04
    0.246263E-10    0.988079E+00    0.475579E-04    0.988077E+00    0.464171E-04    0.988077E+00    0.464171E-04
    0.197010E-10    0.987971E+00    0.616666E-04    0.988150E+00    0.119424E-03    0.987676E+00    0.359681E-03
    0.157608E-10    0.987971E+00    0.616666E-04    0.987971E+00    0.616666E-04    0.987971E+00    0.616666E-04
    0.126086E-10    0.988027E+00    0.507592E-05    0.988306E+00    0.277877E-03    0.987561E+00    0.476665E-03
    0.100869E-10    0.987958E+00    0.747003E-04    0.988305E+00    0.276206E-03    0.988301E+00    0.272493E-03
    0.806953E-11    0.987870E+00    0.163123E-03    0.988307E+00    0.278991E-03    0.988307E+00    0.278991E-03
    0.645562E-11    0.987981E+00    0.508539E-04    0.988523E+00    0.497438E-03    0.987073E+00    0.970475E-03
    0.516450E-11    0.988253E+00    0.224380E-03    0.988248E+00    0.218940E-03    0.986442E+00    0.160870E-02
    0.413160E-11    0.988079E+00    0.475992E-04    0.987232E+00    0.809107E-03    0.989489E+00    0.147544E-02
    0.330528E-11    0.987654E+00    0.382453E-03    0.987654E+00    0.382453E-03    0.990486E+00    0.248456E-02
    0.264422E-11    0.987654E+00    0.382453E-03    0.987654E+00    0.382453E-03    0.987654E+00    0.382453E-03
    0.211538E-11    0.987331E+00    0.709136E-03    0.988984E+00    0.964117E-03    0.989002E+00    0.981824E-03
    0.169230E-11    0.987328E+00    0.712456E-03    0.987328E+00    0.712456E-03    0.987350E+00    0.690323E-03
    0.135384E-11    0.987836E+00    0.197864E-03    0.990440E+00    0.243734E-02    0.983524E+00    0.456221E-02
    0.108307E-11    0.988497E+00    0.471313E-03    0.985243E+00    0.282270E-02    0.985243E+00    0.282270E-02
    0.866459E-12    0.988484E+00    0.458344E-03    0.988484E+00    0.458344E-03    0.988484E+00    0.458344E-03
    0.693167E-12    0.987467E+00    0.571034E-03    0.992553E+00    0.457586E-02    0.992553E+00    0.457586E-02
    0.554534E-12    0.987477E+00    0.560903E-03    0.987477E+00    0.560903E-03    0.987411E+00    0.628447E-03
    0.443627E-12    0.989092E+00    0.107283E-02    0.981146E+00    0.696919E-02    0.981146E+00    0.696919E-02
    0.354902E-12    0.989076E+00    0.105700E-02    0.989076E+00    0.105700E-02    0.989180E+00    0.116254E-02
    0.283921E-12    0.989115E+00    0.109658E-02    0.989115E+00    0.109658E-02    0.989115E+00    0.109658E-02
    0.227137E-12    0.989066E+00    0.104711E-02    0.989066E+00    0.104711E-02    0.989066E+00    0.104711E-02
    0.181710E-12    0.985217E+00    0.284874E-02    0.100446E+01    0.166305E-01    0.100446E+01    0.166305E-01
    0.145368E-12    0.989990E+00    0.198242E-02    0.965933E+00    0.223666E-01    0.966187E+00    0.221090E-01
    0.116294E-12    0.996196E+00    0.826292E-02    0.965885E+00    0.224149E-01    0.966203E+00    0.220929E-01
    0.930354E-13    0.980921E+00    0.719678E-02    0.980921E+00    0.719678E-02    0.108116E+01    0.942576E-01
    0.744283E-13    0.990468E+00    0.246553E-02    0.943480E+00    0.450912E-01    0.942486E+00    0.460977E-01
    0.595426E-13    0.100221E+01    0.143547E-01    0.943480E+00    0.450912E-01    0.943480E+00    0.450912E-01
    0.476341E-13    0.957931E+00    0.304656E-01    0.103135E+01    0.438418E-01    0.835567E+00    0.154311E+00
    0.381073E-13    0.101314E+01    0.254124E-01    0.920639E+00    0.682090E-01    0.116731E+01    0.181448E+00
    0.304858E-13    0.103608E+01    0.486334E-01    0.921367E+00    0.674719E-01    0.921367E+00    0.674719E-01
    0.243887E-13    0.100718E+01    0.193767E-01    0.863782E+00    0.125755E+00    0.124768E+01    0.262799E+00
    0.195109E-13    0.899061E+00    0.900479E-01    0.107973E+01    0.928064E-01    0.599848E+00    0.392885E+00
    0.156087E-13    0.899773E+00    0.893280E-01    0.899773E+00    0.893280E-01    0.899773E+00    0.893280E-01
    0.124870E-13    0.112472E+01    0.138340E+00    0.112472E+01    0.138340E+00    0.112472E+01    0.138340E+00
