 #     x               legendre p( 3 ,x)
  0.133001            -0.193618789
  0.134001            -0.194985112
  0.135001            -0.196349425
  0.136001            -0.197711713
  0.137001            -0.199071961
  0.138001            -0.200430153
  0.139001            -0.201786276
  0.140001            -0.203140314
  0.141001            -0.204492252
  0.142001            -0.205842074
  0.143001            -0.207189767
  0.144001            -0.208535315
  0.145001            -0.209878703
  0.146001            -0.211219915
  0.147001            -0.212558938
  0.148001            -0.213895756
  0.149001            -0.215230353
  0.150001            -0.216562716
  0.151001            -0.217892829
  0.152001            -0.219220677
  0.153001            -0.220546244
  0.154001            -0.221869517
  0.155001            -0.223190480
  0.156001            -0.224509117
  0.157001            -0.225825415
  0.158001            -0.227139358
  0.159001            -0.228450930
  0.160001            -0.229760118
  0.161001            -0.231066906
  0.162001            -0.232371278
  0.163001            -0.233673221
  0.164001            -0.234972719
  0.165001            -0.236269756
  0.166001            -0.237564319
  0.167001            -0.238856392
  0.168001            -0.240145959
  0.169001            -0.241433007
  0.170001            -0.242717520
  0.171001            -0.243999482
  0.172001            -0.245278880
  0.173001            -0.246555698
  0.174001            -0.247829920
  0.175001            -0.249101533
  0.176001            -0.250370521
  0.177001            -0.251636868
  0.178001            -0.252900561
  0.179001            -0.254161584
  0.180001            -0.255419921
  0.181001            -0.256675559
  0.182001            -0.257928481
  0.183001            -0.259178674
  0.184001            -0.260426122
  0.185001            -0.261670809
  0.186001            -0.262912722
  0.187001            -0.264151845
  0.188001            -0.265388162
  0.189001            -0.266621660
  0.190001            -0.267852323
  0.191001            -0.269080135
  0.192001            -0.270305083
  0.193001            -0.271527150
  0.194001            -0.272746323
  0.195001            -0.273962586
  0.196001            -0.275175923
  0.197001            -0.276386321
  0.198001            -0.277593764
  0.199001            -0.278798236
  0.200001            -0.279999724
  0.201001            -0.281198211
  0.202001            -0.282393684
  0.203001            -0.283586127
  0.204001            -0.284775524
  0.205001            -0.285961862
  0.206001            -0.287145125
  0.207001            -0.288325297
  0.208001            -0.289502365
  0.209001            -0.290676313
  0.210001            -0.291847125
  0.211001            -0.293014788
  0.212001            -0.294179286
  0.213001            -0.295340603
  0.214001            -0.296498726
  0.215001            -0.297653638
  0.216001            -0.298805326
  0.217001            -0.299953774
  0.218001            -0.301098966
  0.219001            -0.302240889
  0.220001            -0.303379527
  0.221001            -0.304514864
  0.222001            -0.305646887
  0.223001            -0.306775580
  0.224001            -0.307900927
  0.225001            -0.309022915
  0.226001            -0.310141528
  0.227001            -0.311256750
  0.228001            -0.312368568
  0.229001            -0.313476966
  0.230001            -0.314581928
  0.231001            -0.315683441
  0.232001            -0.316781489
  0.233001            -0.317876057
  0.234001            -0.318967129
  0.235001            -0.320054692
  0.236001            -0.321138730
  0.237001            -0.322219227
  0.238001            -0.323296170
  0.239001            -0.324369543
  0.240001            -0.325439331
  0.241001            -0.326505518
  0.242001            -0.327568091
  0.243001            -0.328627034
  0.244001            -0.329682331
  0.245001            -0.330733969
  0.246001            -0.331781932
  0.247001            -0.332826205
  0.248001            -0.333866772
  0.249001            -0.334903620
  0.250001            -0.335936733
  0.251001            -0.336966096
  0.252001            -0.337991694
  0.253001            -0.339013511
  0.254001            -0.340031534
  0.255001            -0.341045747
  0.256001            -0.342056135
  0.257001            -0.343062683
  0.258001            -0.344065375
  0.259001            -0.345064198
  0.260001            -0.346059136
  0.261001            -0.347050174
  0.262001            -0.348037297
  0.263001            -0.349020489
  0.264001            -0.349999737
  0.265001            -0.350975025
  0.266001            -0.351946338
  0.267001            -0.352913661
  0.268001            -0.353876979
  0.269001            -0.354836277
  0.270001            -0.355791539
  0.271001            -0.356742752
  0.272001            -0.357689900
  0.273001            -0.358632968
  0.274001            -0.359571941
  0.275001            -0.360506804
  0.276001            -0.361437542
  0.277001            -0.362364140
  0.278001            -0.363286583
  0.279001            -0.364204856
  0.280001            -0.365118944
  0.281001            -0.366028832
  0.282001            -0.366934505
  0.283001            -0.367835948
  0.284001            -0.368733146
  0.285001            -0.369626084
  0.286001            -0.370514746
  0.287001            -0.371399119
  0.288001            -0.372279188
  0.289001            -0.373154936
  0.290001            -0.374026349
  0.291001            -0.374893412
  0.292001            -0.375756110
  0.293001            -0.376614428
  0.294001            -0.377468351
  0.295001            -0.378317864
  0.296001            -0.379162952
  0.297001            -0.380003600
  0.298001            -0.380839793
  0.299001            -0.381671516
  0.300001            -0.382498754
  0.301001            -0.383321492
  0.302001            -0.384139716
  0.303001            -0.384953409
  0.304001            -0.385762557
  0.305001            -0.386567145
  0.306001            -0.387367158
  0.307001            -0.388162581
  0.308001            -0.388953400
  0.309001            -0.389739598
  0.310001            -0.390521161
  0.311001            -0.391298074
  0.312001            -0.392070322
  0.313001            -0.392837891
  0.314001            -0.393600764
  0.315001            -0.394358927
  0.316001            -0.395112365
  0.317001            -0.395861064
  0.318001            -0.396605007
  0.319001            -0.397344180
  0.320001            -0.398078569
  0.321001            -0.398808157
  0.322001            -0.399532930
  0.323001            -0.400252874
  0.324001            -0.400967972
  0.325001            -0.401678210
  0.326001            -0.402383574
  0.327001            -0.403084047
  0.328001            -0.403779615
  0.329001            -0.404470264
  0.330001            -0.405155977
  0.331001            -0.405836741
  0.332001            -0.406512539
  0.333001            -0.407183358
  0.334001            -0.407849181
  0.335001            -0.408509995
  0.336001            -0.409165783
  0.337001            -0.409816532
  0.338001            -0.410462225
  0.339001            -0.411102849
  0.340001            -0.411738387
  0.341001            -0.412368826
  0.342001            -0.412994149
  0.343001            -0.413614343
  0.344001            -0.414229391
  0.345001            -0.414839280
  0.346001            -0.415443994
  0.347001            -0.416043517
  0.348001            -0.416637836
  0.349001            -0.417226935
  0.350001            -0.417810798
  0.351001            -0.418389412
  0.352001            -0.418962761
  0.353001            -0.419530829
  0.354001            -0.420093603
  0.355001            -0.420651067
  0.356001            -0.421203206
  0.357001            -0.421750004
  0.358001            -0.422291448
  0.359001            -0.422827522
  0.360001            -0.423358211
  0.361001            -0.423883500
  0.362001            -0.424403373
  0.363001            -0.424917817
  0.364001            -0.425426816
  0.365001            -0.425930355
  0.366001            -0.426428419
  0.367001            -0.426920993
  0.368001            -0.427408062
  0.369001            -0.427889611
  0.370001            -0.428365625
  0.371001            -0.428836089
  0.372001            -0.429300988
  0.373001            -0.429760307
  0.374001            -0.430214031
  0.375001            -0.430662145
  0.376001            -0.431104634
  0.377001            -0.431541483
  0.378001            -0.431972677
  0.379001            -0.432398201
  0.380001            -0.432818040
  0.381001            -0.433232179
  0.382001            -0.433640603
  0.383001            -0.434043297
  0.384001            -0.434440247
  0.385001            -0.434831436
  0.386001            -0.435216850
  0.387001            -0.435596474
  0.388001            -0.435970293
  0.389001            -0.436338293
  0.390001            -0.436700457
  0.391001            -0.437056771
  0.392001            -0.437407221
  0.393001            -0.437751790
  0.394001            -0.438090464
  0.395001            -0.438423229
  0.396001            -0.438750068
  0.397001            -0.439070967
  0.398001            -0.439385912
  0.399001            -0.439694886
  0.400001            -0.439997876
  0.401001            -0.440294865
  0.402001            -0.440585840
  0.403001            -0.440870784
  0.404001            -0.441149684
  0.405001            -0.441422523
  0.406001            -0.441689288
  0.407001            -0.441949962
  0.408001            -0.442204532
  0.409001            -0.442452981
  0.410001            -0.442695296
  0.411001            -0.442931461
  0.412001            -0.443161460
  0.413001            -0.443385280
  0.414001            -0.443602905
  0.415001            -0.443814320
  0.416001            -0.444019509
  0.417001            -0.444218459
  0.418001            -0.444411154
  0.419001            -0.444597579
  0.420001            -0.444777718
  0.421001            -0.444951558
  0.422001            -0.445119083
  0.423001            -0.445280278
  0.424001            -0.445435128
  0.425001            -0.445583618
  0.426001            -0.445725733
  0.427001            -0.445861458
  0.428001            -0.445990778
  0.429001            -0.446113678
  0.430001            -0.446230143
  0.431001            -0.446340158
  0.432001            -0.446443708
  0.433001            -0.446540778
  0.434001            -0.446631353
  0.435001            -0.446715418
  0.436001            -0.446792958
  0.437001            -0.446863958
  0.438001            -0.446928403
  0.439001            -0.446986279
  0.440001            -0.447037569
  0.441001            -0.447082259
  0.442001            -0.447120334
  0.443001            -0.447151780
  0.444001            -0.447176580
  0.445001            -0.447194720
  0.446001            -0.447206186
  0.447001            -0.447210961
  0.448001            -0.447209031
  0.449001            -0.447200382
  0.450001            -0.447184997
  0.451001            -0.447162863
  0.452001            -0.447133963
  0.453001            -0.447098284
  0.454001            -0.447055809
  0.455001            -0.447006525
  0.456001            -0.446950415
  0.457001            -0.446887466
  0.458001            -0.446817662
  0.459001            -0.446740987
  0.460001            -0.446657428
  0.461001            -0.446566969
  0.462001            -0.446469594
  0.463001            -0.446365290
  0.464001            -0.446254041
  0.465001            -0.446135832
  0.466001            -0.446010647
  0.467001            -0.445878473
  0.468001            -0.445739294
  0.469001            -0.445593095
  0.470001            -0.445439861
  0.471001            -0.445279577
  0.472001            -0.445112228
  0.473001            -0.444937799
  0.474001            -0.444756275
  0.475001            -0.444567641
  0.476001            -0.444371882
  0.477001            -0.444168983
  0.478001            -0.443958929
  0.479001            -0.443741705
  0.480001            -0.443517296
  0.481001            -0.443285687
  0.482001            -0.443046863
  0.483001            -0.442800810
  0.484001            -0.442547511
  0.485001            -0.442286952
  0.486001            -0.442019118
  0.487001            -0.441743995
  0.488001            -0.441461566
  0.489001            -0.441171817
  0.490001            -0.440874734
  0.491001            -0.440570300
  0.492001            -0.440258502
  0.493001            -0.439939323
  0.494001            -0.439612750
  0.495001            -0.439278766
  0.496001            -0.438937358
  0.497001            -0.438588509
  0.498001            -0.438232206
  0.499001            -0.437868432
  0.500001            -0.437497174
  0.501001            -0.437118416
  0.502001            -0.436732142
  0.503001            -0.436338339
  0.504001            -0.435936991
  0.505001            -0.435528083
  0.506001            -0.435111599
  0.507001            -0.434687526
  0.508001            -0.434255848
  0.509001            -0.433816550
  0.510001            -0.433369617
  0.511001            -0.432915034
  0.512001            -0.432452786
  0.513001            -0.431982858
  0.514001            -0.431505235
  0.515001            -0.431019902
  0.516001            -0.430526844
  0.517001            -0.430026046
  0.518001            -0.429517493
  0.519001            -0.429001170
  0.520001            -0.428477063
  0.521001            -0.427945155
  0.522001            -0.427405432
  0.523001            -0.426857879
  0.524001            -0.426302482
  0.525001            -0.425739224
  0.526001            -0.425168091
  0.527001            -0.424589069
  0.528001            -0.424002141
  0.529001            -0.423407294
  0.530001            -0.422804511
  0.531001            -0.422193779
  0.532001            -0.421575081
  0.533001            -0.420948404
  0.534001            -0.420313731
  0.535001            -0.419671049
  0.536001            -0.419020342
  0.537001            -0.418361594
  0.538001            -0.417694792
  0.539001            -0.417019920
  0.540001            -0.416336962
  0.541001            -0.415645905
  0.542001            -0.414946733
  0.543001            -0.414239431
  0.544001            -0.413523984
  0.545001            -0.412800377
  0.546001            -0.412068595
  0.547001            -0.411328623
  0.548001            -0.410580446
  0.549001            -0.409824049
  0.550001            -0.409059417
  0.551001            -0.408286535
  0.552001            -0.407505388
  0.553001            -0.406715961
  0.554001            -0.405918239
  0.555001            -0.405112208
  0.556001            -0.404297851
  0.557001            -0.403475154
  0.558001            -0.402644103
  0.559001            -0.401804681
  0.560001            -0.400956874
  0.561001            -0.400100668
  0.562001            -0.399236046
  0.563001            -0.398362995
  0.564001            -0.397481498
  0.565001            -0.396591542
  0.566001            -0.395693110
  0.567001            -0.394786189
  0.568001            -0.393870763
  0.569001            -0.392946816
  0.570001            -0.392014335
  0.571001            -0.391073304
  0.572001            -0.390123707
  0.573001            -0.389165531
  0.574001            -0.388198760
  0.575001            -0.387223379
  0.576001            -0.386239373
  0.577001            -0.385246727
  0.578001            -0.384245426
  0.579001            -0.383235455
  0.580001            -0.382216799
  0.581001            -0.381189443
  0.582001            -0.380153372
  0.583001            -0.379108571
  0.584001            -0.378055025
  0.585001            -0.376992720
  0.586001            -0.375921639
  0.587001            -0.374841768
  0.588001            -0.373753092
  0.589001            -0.372655597
  0.590001            -0.371549266
  0.591001            -0.370434086
  0.592001            -0.369310040
  0.593001            -0.368177114
  0.594001            -0.367035294
  0.595001            -0.365884564
  0.596001            -0.364724908
  0.597001            -0.363556313
  0.598001            -0.362378762
  0.599001            -0.361192242
  0.600001            -0.359996737
  0.601001            -0.358792232
  0.602001            -0.357578711
  0.603001            -0.356356161
  0.604001            -0.355124566
  0.605001            -0.353883911
  0.606001            -0.352634181
  0.607001            -0.351375361
  0.608001            -0.350107436
  0.609001            -0.348830391
  0.610001            -0.347544211
  0.611001            -0.346248881
  0.612001            -0.344944386
  0.613001            -0.343630712
  0.614001            -0.342307842
  0.615001            -0.340975762
  0.616001            -0.339634457
  0.617001            -0.338283913
  0.618001            -0.336924113
  0.619001            -0.335555044
  0.620001            -0.334176689
  0.621001            -0.332789034
  0.622001            -0.331392065
  0.623001            -0.329985766
  0.624001            -0.328570121
  0.625001            -0.327145117
  0.626001            -0.325710737
  0.627001            -0.324266968
  0.628001            -0.322813794
  0.629001            -0.321351200
  0.630001            -0.319879171
  0.631001            -0.318397691
  0.632001            -0.316906747
  0.633001            -0.315406323
  0.634001            -0.313896404
  0.635001            -0.312376975
  0.636001            -0.310848021
  0.637001            -0.309309527
  0.638001            -0.307761479
  0.639001            -0.306203860
  0.640001            -0.304636656
  0.641001            -0.303059852
  0.642001            -0.301473434
  0.643001            -0.299877385
  0.644001            -0.298271691
  0.645001            -0.296656338
  0.646001            -0.295031309
  0.647001            -0.293396591
  0.648001            -0.291752167
  0.649001            -0.290098024
  0.650001            -0.288434145
  0.651001            -0.286760517
  0.652001            -0.285077124
  0.653001            -0.283383950
  0.654001            -0.281680982
  0.655001            -0.279968204
  0.656001            -0.278245601
  0.657001            -0.276513158
  0.658001            -0.274770860
  0.659001            -0.273018692
  0.660001            -0.271256639
  0.661001            -0.269484686
  0.662001            -0.267702818
  0.663001            -0.265911020
  0.664001            -0.264109277
  0.665001            -0.262297574
  0.666001            -0.260475897
  0.667001            -0.258644229
  0.668001            -0.256802556
  0.669001            -0.254950864
  0.670001            -0.253089136
  0.671001            -0.251217359
  0.672001            -0.249335516
  0.673001            -0.247443594
  0.674001            -0.245541576
  0.675001            -0.243629449
  0.676001            -0.241707197
  0.677001            -0.239774804
  0.678001            -0.237832257
  0.679001            -0.235879540
  0.680001            -0.233916638
  0.681001            -0.231943536
  0.682001            -0.229960219
  0.683001            -0.227966672
  0.684001            -0.225962880
  0.685001            -0.223948828
  0.686001            -0.221924501
  0.687001            -0.219889884
  0.688001            -0.217844962
  0.689001            -0.215789720
  0.690001            -0.213724144
  0.691001            -0.211648217
  0.692001            -0.209561925
  0.693001            -0.207465254
  0.694001            -0.205358187
  0.695001            -0.203240711
  0.696001            -0.201112809
  0.697001            -0.198974468
  0.698001            -0.196825672
  0.699001            -0.194666405
  0.700001            -0.192496654
  0.701001            -0.190316403
  0.702001            -0.188125637
  0.703001            -0.185924340
  0.704001            -0.183712499
  0.705001            -0.181490098
  0.706001            -0.179257122
  0.707001            -0.177013556
  0.708001            -0.174759385
  0.709001            -0.172494595
  0.710001            -0.170219169
  0.711001            -0.167933093
  0.712001            -0.165636352
  0.713001            -0.163328932
  0.714001            -0.161010816
  0.715001            -0.158681990
  0.716001            -0.156342440
  0.717001            -0.153992149
  0.718001            -0.151631104
  0.719001            -0.149259288
  0.720001            -0.146876688
  0.721001            -0.144483288
  0.722001            -0.142079073
  0.723001            -0.139664027
  0.724001            -0.137238137
  0.725001            -0.134801387
  0.726001            -0.132353762
  0.727001            -0.129895247
  0.728001            -0.127425827
  0.729001            -0.124945487
  0.730001            -0.122454212
  0.731001            -0.119951987
  0.732001            -0.117438798
  0.733001            -0.114914628
  0.734001            -0.112379463
  0.735001            -0.109833288
  0.736001            -0.107276089
  0.737001            -0.104707849
  0.738001            -0.102128555
  0.739001            -0.099538190
  0.740001            -0.096936741
  0.741001            -0.094324192
  0.742001            -0.091700527
  0.743001            -0.089065733
  0.744001            -0.086419794
  0.745001            -0.083762695
  0.746001            -0.081094421
  0.747001            -0.078414957
  0.748001            -0.075724288
  0.749001            -0.073022399
  0.750001            -0.070309275
  0.751001            -0.067584901
  0.752001            -0.064849262
  0.753001            -0.062102343
  0.754001            -0.059344130
  0.755001            -0.056574606
  0.756001            -0.053793757
  0.757001            -0.051001569
  0.758001            -0.048198025
  0.759001            -0.045383112
  0.760001            -0.042556813
  0.761001            -0.039719115
  0.762001            -0.036870002
  0.763001            -0.034009458
  0.764001            -0.031137470
  0.765001            -0.028254022
  0.766001            -0.025359099
  0.767001            -0.022452686
  0.768001            -0.019534768
  0.769001            -0.016605330
  0.770001            -0.013664357
  0.771001            -0.010711834
  0.772001            -0.007747747
  0.773001            -0.004772079
  0.774001            -0.001784816
  0.775001             0.001214056
  0.776001             0.004224554
  0.777001             0.007246692
  0.778001             0.010280484
  0.779001             0.013325946
  0.780001             0.016383094
  0.781001             0.019451941
  0.782001             0.022532503
  0.783001             0.025624796
  0.784001             0.028728833
  0.785001             0.031844630
  0.786001             0.034972202
  0.787001             0.038111564
  0.788001             0.041262731
  0.789001             0.044425718
  0.790001             0.047600540
  0.791001             0.050787211
  0.792001             0.053985748
  0.793001             0.057196165
  0.794001             0.060418476
  0.795001             0.063652698
  0.796001             0.066898844
  0.797001             0.070156931
  0.798001             0.073426972
  0.799001             0.076708984
  0.800001             0.080002980
  0.801001             0.083308976
  0.802001             0.086626987
  0.803001             0.089957028
  0.804001             0.093299114
  0.805001             0.096653260
  0.806001             0.100019481
  0.807001             0.103397792
  0.808001             0.106788208
  0.809001             0.110190744
  0.810001             0.113605415
  0.811001             0.117032235
  0.812001             0.120471221
  0.813001             0.123922386
  0.814001             0.127385747
  0.815001             0.130861317
  0.816001             0.134349113
  0.817001             0.137849148
  0.818001             0.141361438
  0.819001             0.144885998
  0.820001             0.148422844
  0.821001             0.151971989
  0.822001             0.155533449
  0.823001             0.159107239
  0.824001             0.162693374
  0.825001             0.166291868
  0.826001             0.169902738
  0.827001             0.173525998
  0.828001             0.177161663
  0.829001             0.180809747
  0.830001             0.184470267
  0.831001             0.188143236
  0.832001             0.191828671
  0.833001             0.195526585
  0.834001             0.199236995
  0.835001             0.202959914
  0.836001             0.206695358
  0.837001             0.210443342
  0.838001             0.214203881
  0.839001             0.217976990
  0.840001             0.221762684
  0.841001             0.225560978
  0.842001             0.229371887
  0.843001             0.233195426
  0.844001             0.237031609
  0.845001             0.240880453
  0.846001             0.244741972
  0.847001             0.248616180
  0.848001             0.252503094
  0.849001             0.256402727
  0.850001             0.260315096
  0.851001             0.264240214
  0.852001             0.268178097
  0.853001             0.272128760
  0.854001             0.276092218
  0.855001             0.280068486
  0.856001             0.284057579
  0.857001             0.288059512
  0.858001             0.292074300
  0.859001             0.296101958
  0.860001             0.300142501
  0.861001             0.304195943
  0.862001             0.308262301
  0.863001             0.312341588
  0.864001             0.316433821
  0.865001             0.320539013
  0.866001             0.324657181
  0.867001             0.328788338
  0.868001             0.332932500
  0.869001             0.337089682
  0.870001             0.341259899
  0.871001             0.345443166
  0.872001             0.349639498
  0.873001             0.353848910
  0.874001             0.358071417
  0.875001             0.362307034
  0.876001             0.366555775
  0.877001             0.370817657
  0.878001             0.375092694
  0.879001             0.379380900
  0.880001             0.383682291
  0.881001             0.387996883
  0.882001             0.392324689
  0.883001             0.396665725
  0.884001             0.401020006
  0.885001             0.405387548
  0.886001             0.409768364
  0.887001             0.414162469
  0.888001             0.418569880
  0.889001             0.422990611
  0.890001             0.427424677
  0.891001             0.431872093
  0.892001             0.436332873
  0.893001             0.440807034
  0.894001             0.445294589
  0.895001             0.449795554
  0.896001             0.454309945
  0.897001             0.458837775
  0.898001             0.463379060
  0.899001             0.467933815
  0.900001             0.472502055
  0.901001             0.477083795
  0.902001             0.481679050
  0.903001             0.486287835
  0.904001             0.490910165
  0.905001             0.495546054
  0.906001             0.500195519
  0.907001             0.504858573
  0.908001             0.509535233
  0.909001             0.514225512
  0.910001             0.518929426
  0.911001             0.523646991
  0.912001             0.528378220
  0.913001             0.533123129
  0.914001             0.537881733
  0.915001             0.542654047
  0.916001             0.547440086
  0.917001             0.552239864
  0.918001             0.557053398
  0.919001             0.561880702
  0.920001             0.566721790
  0.921001             0.571576679
  0.922001             0.576445382
  0.923001             0.581327915
  0.924001             0.586224293
  0.925001             0.591134531
  0.926001             0.596058644
  0.927001             0.600996647
  0.928001             0.605948555
  0.929001             0.610914383
  0.930001             0.615894146
  0.931001             0.620887858
  0.932001             0.625895536
  0.933001             0.630917193
  0.934001             0.635952846
  0.935001             0.641002508
  0.936001             0.646066195
  0.937001             0.651143922
  0.938001             0.656235704
  0.939001             0.661341556
  0.940001             0.666461493
  0.941001             0.671595530
  0.942001             0.676743681
  0.943001             0.681905963
  0.944001             0.687082389
  0.945001             0.692272976
  0.946001             0.697477737
  0.947001             0.702696688
  0.948001             0.707929844
  0.949001             0.713177220
  0.950001             0.718438831
  0.951001             0.723714692
  0.952001             0.729004817
  0.953001             0.734309223
  0.954001             0.739627923
  0.955001             0.744960934
  0.956001             0.750308269
  0.957001             0.755669944
  0.958001             0.761045974
  0.959001             0.766436374
  0.960001             0.771841158
  0.961001             0.777260343
  0.962001             0.782693943
  0.963001             0.788141972
  0.964001             0.793604446
  0.965001             0.799081380
  0.966001             0.804572789
  0.967001             0.810078688
  0.968001             0.815599092
  0.969001             0.821134015
  0.970001             0.826683474
  0.971001             0.832247482
  0.972001             0.837826055
  0.973001             0.843419208
  0.974001             0.849026955
  0.975001             0.854649313
  0.976001             0.860286295
  0.977001             0.865937917
  0.978001             0.871604194
  0.979001             0.877285140
  0.980001             0.882980772
  0.981001             0.888691103
  0.982001             0.894416149
  0.983001             0.900155924
  0.984001             0.905910444
  0.985001             0.911679724
  0.986001             0.917463778
  0.987001             0.923262622
  0.988001             0.929076270
  0.989001             0.934904738
  0.990001             0.940748040
  0.991001             0.946606191
  0.992001             0.952479206
  0.993001             0.958367100
  0.994001             0.964269887
  0.995001             0.970187582
  0.996001             0.976120199
  0.997001             0.982067751
  0.998001             0.988030250
  0.999001             0.994007697
  1.000001             1.000000000
